	GeneID	chr	strand	SEstart	SeEnd	upstreamEnd	DownstreamStart
11095	ENSMUSG00000025195	chr19	-	43854796	43855129	43854312	43856501
11096	ENSMUSG00000025195	chr19	-	43901069	43903058	43875020	43910724
11103	ENSMUSG00000092162	chr10	-	130452337	130453141	130450011	130453535
11104	ENSMUSG00000026792	chr2	-	32935167	32935248	32933910	32936435
11105	ENSMUSG00000026792	chr2	-	32951092	32951183	32947921	32953363
11106	ENSMUSG00000026792	chr2	-	32955180	32955249	32954286	32959516
11107	ENSMUSG00000026792	chr2	-	32958157	32958214	32957293	32959516
11108	ENSMUSG00000026792	chr2	-	32958171	32958214	32957293	32959516
11109	ENSMUSG00000026792	chr2	-	32960935	32961255	32959613	32961561
11110	ENSMUSG00000026792	chr2	-	32961043	32961255	32959613	32961334
11111	ENSMUSG00000026792	chr2	-	32961043	32961255	32959613	32961561
11115	ENSMUSG00000009647	chr10	-	59454945	59455149	59451322	59456648
11127	ENSMUSG00000059901	chr10	-	61204846	61204979	61203030	61205363
11128	ENSMUSG00000059901	chr10	-	61222783	61222897	61222006	61224272
11129	ENSMUSG00000044816	chr1	-	65117121	65117209	65116752	65121356
11130	ENSMUSG00000044816	chr1	-	65119538	65119621	65117209	65121338
11131	ENSMUSG00000044816	chr1	-	65119538	65119621	65117209	65121356
11140	ENSMUSG00000026986	chr2	-	24014215	24014349	24009102	24019101
11141	ENSMUSG00000026986	chr2	-	24045640	24045693	24019209	24048687
11142	ENSMUSG00000034022	chr15	-	76596415	76596571	76596349	76596650
11143	ENSMUSG00000034022	chr15	-	76597430	76597572	76597341	76597645
11144	ENSMUSG00000034022	chr15	-	76601105	76601186	76601027	76601403
11145	ENSMUSG00000034022	chr15	-	76601262	76601337	76601186	76601403
11146	ENSMUSG00000034022	chr15	-	76602508	76602648	76602431	76602790
11147	ENSMUSG00000047773	chr11	-	89526445	89526647	89523208	89538419
11164	ENSMUSG00000022749	chr16	-	57186637	57186680	57184486	57189261
11165	ENSMUSG00000022749	chr16	-	57189261	57189432	57186680	57191473
11166	ENSMUSG00000022749	chr16	-	57198858	57198983	57198770	57208203
11167	ENSMUSG00000022749	chr16	-	57218308	57218420	57214269	57231313
11168	ENSMUSG00000066595	chr1	-	191011187	191011293	191009663	191013363
11169	ENSMUSG00000066595	chr1	-	191011535	191011646	191011293	191012138
11170	ENSMUSG00000066595	chr1	-	191011535	191011646	191011293	191013363
11171	ENSMUSG00000066595	chr1	-	191012138	191012242	191011293	191013363
11172	ENSMUSG00000066595	chr1	-	191012138	191012242	191011646	191013363
11173	ENSMUSG00000066595	chr1	-	191021075	191021256	191015498	191025376
11178	ENSMUSG00000090247	chr10	-	128922653	128922726	128920691	128923374
11181	ENSMUSG00000018849	chr11	-	35852193	35852358	35844247	35853359
11182	ENSMUSG00000018849	chr11	-	35860095	35860187	35853477	35861808
11183	ENSMUSG00000018849	chr11	-	35876528	35876618	35876152	35883247
11184	ENSMUSG00000000711	chr10	-	128682823	128682946	128681479	128683194
11185	ENSMUSG00000000711	chr10	-	128683194	128683346	128681479	128686747
11186	ENSMUSG00000000711	chr10	-	128686747	128687008	128683346	128696185
11187	ENSMUSG00000048495	chr1	-	57393584	57393694	57393487	57394046
11188	ENSMUSG00000048495	chr1	-	57393669	57393694	57393487	57394046
11189	ENSMUSG00000015305	chr10	-	8740173	8740383	8739471	8741427
11190	ENSMUSG00000015305	chr10	-	8780518	8780620	8756761	8784197
11191	ENSMUSG00000015305	chr10	-	8789560	8789601	8786434	8814240
11192	ENSMUSG00000015305	chr10	-	8850362	8850491	8789601	8885723
11193	ENSMUSG00000015305	chr10	-	8850362	8850491	8814457	8885723
11210	ENSMUSG00000022607	chr15	-	73221806	73221869	73216383	73229860
11211	ENSMUSG00000022607	chr15	-	73229860	73229992	73221869	73231854
11212	ENSMUSG00000022607	chr15	-	73231854	73231992	73229992	73236151
11213	ENSMUSG00000022607	chr15	-	73236151	73236238	73231992	73242365
11214	ENSMUSG00000022607	chr15	-	73257033	73257238	73242477	73259547
11215	ENSMUSG00000022607	chr15	-	73266101	73266202	73264329	73268808
11216	ENSMUSG00000022607	chr15	-	73268808	73268893	73266202	73274486
11217	ENSMUSG00000022607	chr15	-	73292034	73292087	73276913	73295352
11218	ENSMUSG00000022607	chr15	-	73298137	73298245	73296708	73303819
11219	ENSMUSG00000022607	chr15	-	73320774	73320837	73309869	73321040
11220	ENSMUSG00000022607	chr15	-	73321040	73321120	73309869	73330848
11221	ENSMUSG00000022607	chr15	-	73321040	73321120	73309869	73394647
11222	ENSMUSG00000022607	chr15	-	73325748	73325836	73321120	73330848
11223	ENSMUSG00000022607	chr15	-	73325748	73325836	73321120	73394647
11224	ENSMUSG00000022607	chr15	-	73330848	73331015	73309869	73394647
11225	ENSMUSG00000022607	chr15	-	73330848	73331015	73321120	73394647
11226	ENSMUSG00000022607	chr15	-	73330848	73331015	73325836	73343132
11227	ENSMUSG00000022607	chr15	-	73330848	73331015	73325836	73365040
11228	ENSMUSG00000022607	chr15	-	73330848	73331015	73325836	73394647
11229	ENSMUSG00000022607	chr15	-	73330848	73331015	73325836	73423008
11230	ENSMUSG00000022607	chr15	-	73343132	73343359	73325836	73365040
11231	ENSMUSG00000022607	chr15	-	73343132	73343359	73325836	73394647
11232	ENSMUSG00000022607	chr15	-	73343132	73343359	73325836	73423008
11233	ENSMUSG00000022607	chr15	-	73343132	73343359	73331015	73365040
11234	ENSMUSG00000022607	chr15	-	73343132	73343359	73331015	73394647
11235	ENSMUSG00000022607	chr15	-	73343132	73343359	73331015	73423008
11236	ENSMUSG00000022607	chr15	-	73365040	73365195	73325836	73394647
11237	ENSMUSG00000022607	chr15	-	73365040	73365195	73325836	73423008
11238	ENSMUSG00000022607	chr15	-	73365040	73365195	73331015	73394647
11239	ENSMUSG00000022607	chr15	-	73365040	73365195	73331015	73423008
11240	ENSMUSG00000022607	chr15	-	73365040	73365195	73343359	73394647
11241	ENSMUSG00000022607	chr15	-	73365040	73365195	73343359	73423008
11242	ENSMUSG00000022607	chr15	-	73394647	73394744	73325836	73423008
11243	ENSMUSG00000022607	chr15	-	73394647	73394744	73331015	73423008
11244	ENSMUSG00000022607	chr15	-	73394647	73394744	73343359	73423008
11245	ENSMUSG00000022607	chr15	-	73394647	73394744	73365195	73423008
11260	ENSMUSG00000038174	chr1	-	58534484	58534652	58530259	58535389
11261	ENSMUSG00000038174	chr1	-	58548638	58548719	58546222	58552149
11262	ENSMUSG00000038174	chr1	-	58556508	58556564	58552329	58557271
11263	ENSMUSG00000038174	chr1	-	58557271	58557373	58552329	58557976
11264	ENSMUSG00000038174	chr1	-	58562639	58562787	58558057	58565767
11265	ENSMUSG00000038174	chr1	-	58562639	58562787	58558057	58565856
11266	ENSMUSG00000038174	chr1	-	58565767	58565954	58558057	58586211
11267	ENSMUSG00000038174	chr1	-	58565856	58565954	58558057	58586211
11268	ENSMUSG00000039714	chr9	-	57604716	57604804	57602461	57605980
11273	ENSMUSG00000029471	chr5	-	122736987	122737030	122734245	122737432
11274	ENSMUSG00000029471	chr5	-	122742099	122742228	122737533	122743869
11275	ENSMUSG00000029471	chr5	-	122763402	122763434	122759000	122763773
11276	ENSMUSG00000029471	chr5	-	122763773	122763953	122759000	122764259
11277	ENSMUSG00000029471	chr5	-	122763773	122764302	122759000	122779251
11278	ENSMUSG00000029471	chr5	-	122764259	122764302	122759000	122779251
11279	ENSMUSG00000029471	chr5	-	122769898	122769983	122764302	122779251
11280	ENSMUSG00000045327	chr3	-	96624526	96624630	96609127	96629457
11285	ENSMUSG00000020774	chr11	-	73313509	73313617	73308818	73319794
11286	ENSMUSG00000020774	chr11	-	73323078	73323231	73322281	73324254
11287	ENSMUSG00000040043	chr10	-	128145672	128145764	128143552	128146601
11293	ENSMUSG00000021131	chr12	-	80637489	80637610	80634527	80640956
11294	ENSMUSG00000021131	chr12	-	80640956	80641044	80637610	80643763
11295	ENSMUSG00000021131	chr12	-	80642788	80642845	80641044	80643763
11300	ENSMUSG00000021493	chr13	-	55506305	55506367	55506168	55507329
11301	ENSMUSG00000021493	chr13	-	55507329	55507366	55507123	55507487
11302	ENSMUSG00000021493	chr13	-	55507863	55507880	55507624	55508207
11303	ENSMUSG00000021493	chr13	-	55507863	55507880	55507624	55508779
11304	ENSMUSG00000021493	chr13	-	55508207	55508326	55507624	55508779
11305	ENSMUSG00000021493	chr13	-	55508207	55508326	55507880	55508779
11306	ENSMUSG00000021493	chr13	-	55512311	55512418	55509043	55513366
11307	ENSMUSG00000025403	chr10	-	127520337	127520417	127520171	127520917
11308	ENSMUSG00000025403	chr10	-	127520917	127521115	127520171	127522287
11309	ENSMUSG00000028648	chr4	-	123715863	123716081	123712926	123718112
11310	ENSMUSG00000040354	chr10	-	127296716	127296740	127296633	127296872
11311	ENSMUSG00000040354	chr10	-	127304184	127304386	127302886	127305421
11312	ENSMUSG00000040354	chr10	-	127308257	127308364	127305857	127308500
11313	ENSMUSG00000040354	chr10	-	127310443	127310534	127310298	127311520
11321	ENSMUSG00000040462	chr10	-	127096914	127097079	127096742	127097931
11338	ENSMUSG00000025436	chr10	-	126894224	126894362	126891723	126898886
11341	ENSMUSG00000025427	chr18	-	77466934	77467039	77466772	77468240
11342	ENSMUSG00000025427	chr18	-	77475473	77475584	77468370	77484148
11343	ENSMUSG00000025427	chr18	-	77475473	77475584	77468370	77565041
11344	ENSMUSG00000025427	chr18	-	77484148	77484464	77468370	77565041
11345	ENSMUSG00000025427	chr18	-	77484148	77484464	77475584	77565041
11346	ENSMUSG00000022487	chr15	-	103425430	103425531	103421316	103428339
11347	ENSMUSG00000052302	chr10	-	121288879	121288985	121279210	121294588
11348	ENSMUSG00000052302	chr10	-	121294588	121294757	121288985	121296691
11349	ENSMUSG00000052302	chr10	-	121301936	121302122	121296860	121304345
11359	ENSMUSG00000037624	chr1	-	189242886	189243026	189210107	189256567
11360	ENSMUSG00000037624	chr1	-	189242886	189243026	189210107	189295593
11361	ENSMUSG00000037624	chr1	-	189242886	189243026	189210107	189339784
11362	ENSMUSG00000037624	chr1	-	189258737	189258898	189243026	189295593
11363	ENSMUSG00000037624	chr1	-	189258737	189258898	189243026	189339784
11364	ENSMUSG00000037624	chr1	-	189295593	189295711	189210107	189339784
11365	ENSMUSG00000037624	chr1	-	189295593	189295711	189243026	189339784
11366	ENSMUSG00000037624	chr1	-	189295593	189295711	189258898	189339784
11367	ENSMUSG00000037624	chr1	-	189295593	189295711	189258898	189402112
11368	ENSMUSG00000037624	chr1	-	189339784	189340095	189258898	189402112
11369	ENSMUSG00000037624	chr1	-	189339784	189340095	189295711	189343042
11370	ENSMUSG00000037624	chr1	-	189339784	189340095	189295711	189343990
11371	ENSMUSG00000037624	chr1	-	189339784	189340095	189295711	189402112
11388	ENSMUSG00000040365	chr11	-	48808124	48808252	48807846	48808464
11389	ENSMUSG00000040365	chr11	-	48808124	48808252	48807846	48809049
11390	ENSMUSG00000040365	chr11	-	48808464	48808487	48807846	48809049
11391	ENSMUSG00000040365	chr11	-	48808464	48808487	48808252	48809049
11392	ENSMUSG00000040365	chr11	-	48809049	48809280	48808487	48812299
11393	ENSMUSG00000040365	chr11	-	48812299	48812395	48809280	48815842
11395	ENSMUSG00000048251	chr12	-	107965671	107965887	107917414	107989464
11396	ENSMUSG00000048251	chr12	-	107989464	107989830	107917414	108003085
11402	ENSMUSG00000020184	chr10	-	117691144	117691222	117690785	117692581
11403	ENSMUSG00000020184	chr10	-	117695952	117696049	117695068	117696380
11404	ENSMUSG00000020184	chr10	-	117701564	117701614	117696439	117702201
11405	ENSMUSG00000020184	chr10	-	117709653	117709784	117705229	117709945
11406	ENSMUSG00000020184	chr10	-	117709699	117709784	117705229	117709945
11412	ENSMUSG00000022309	chr15	-	42438274	42438405	42427130	42459666
11413	ENSMUSG00000022309	chr15	-	42459666	42459833	42438405	42468155
11414	ENSMUSG00000047583	chr3	-	154587476	154587610	154580291	154591083
11415	ENSMUSG00000047583	chr3	-	154591083	154591155	154580291	154593716
11416	ENSMUSG00000047583	chr3	-	154591083	154591155	154587610	154593716
11417	ENSMUSG00000050663	chr10	-	114567126	114567264	114518196	114588426
11418	ENSMUSG00000050663	chr10	-	114592051	114592206	114588540	114696010
11419	ENSMUSG00000050663	chr10	-	114592051	114592206	114588540	114787941
11420	ENSMUSG00000050663	chr10	-	114696010	114696137	114588540	114787941
11421	ENSMUSG00000050663	chr10	-	114696010	114696137	114592206	114787941
11422	ENSMUSG00000049680	chr11	-	5726347	5726418	5718263	5726830
11423	ENSMUSG00000049680	chr11	-	5726347	5726418	5723161	5726830
11424	ENSMUSG00000049680	chr11	-	5726830	5726857	5718263	5741096
11425	ENSMUSG00000049680	chr11	-	5726830	5726857	5718263	5761880
11426	ENSMUSG00000049680	chr11	-	5726830	5726857	5723161	5741096
11427	ENSMUSG00000049680	chr11	-	5726830	5726857	5723161	5761880
11428	ENSMUSG00000049680	chr11	-	5732064	5732311	5726857	5761880
11430	ENSMUSG00000079103	chr2	-	121095854	121096015	121094137	121096270
11431	ENSMUSG00000052727	chr13	-	99441633	99441774	99435701	99508107
11432	ENSMUSG00000052727	chr13	-	99444213	99444296	99441774	99508107
11433	ENSMUSG00000028434	chr4	-	57007905	57007977	56999727	57016853
11434	ENSMUSG00000028434	chr4	-	57010061	57010178	57007977	57016853
11435	ENSMUSG00000028434	chr4	-	57024337	57024436	57019958	57027608
11436	ENSMUSG00000028434	chr4	-	57076913	57077002	57076603	57077163
11437	ENSMUSG00000028434	chr4	-	57084022	57084075	57078995	57087985
11438	ENSMUSG00000028434	chr4	-	57085995	57086040	57084075	57087985
11439	ENSMUSG00000028434	chr4	-	57087985	57088064	57078995	57088801
11445	ENSMUSG00000000782	chr11	-	52258852	52258945	52257803	52260530
11446	ENSMUSG00000059708	chrX	-	36614254	36614323	36612664	36614685
11447	ENSMUSG00000059708	chrX	-	36636472	36636574	36624336	36645049
11448	ENSMUSG00000057766	chr18	-	12260933	12261032	12254701	12262111
11449	ENSMUSG00000057766	chr18	-	12275705	12275804	12268548	12279689
11450	ENSMUSG00000057766	chr18	-	12275705	12275804	12268548	12290716
11451	ENSMUSG00000057766	chr18	-	12279689	12279788	12268548	12282302
11452	ENSMUSG00000057766	chr18	-	12279689	12279788	12268548	12290716
11453	ENSMUSG00000057766	chr18	-	12279689	12279788	12275804	12290716
11454	ENSMUSG00000057766	chr18	-	12282302	12282401	12268548	12290716
11455	ENSMUSG00000057766	chr18	-	12282302	12282401	12268548	12295878
11456	ENSMUSG00000057766	chr18	-	12282302	12282401	12268548	12305610
11457	ENSMUSG00000057766	chr18	-	12282302	12282401	12279788	12290716
11458	ENSMUSG00000057766	chr18	-	12290716	12290815	12268548	12295878
11459	ENSMUSG00000057766	chr18	-	12290716	12290815	12268548	12305610
11460	ENSMUSG00000057766	chr18	-	12290716	12290815	12282401	12295878
11461	ENSMUSG00000057766	chr18	-	12290716	12290815	12282401	12305610
11462	ENSMUSG00000057766	chr18	-	12295878	12295989	12268548	12305610
11463	ENSMUSG00000057766	chr18	-	12295878	12295989	12282401	12305610
11464	ENSMUSG00000057766	chr18	-	12295878	12295989	12290815	12305610
11470	ENSMUSG00000019927	chr10	-	71258200	71258306	71256708	71259741
11471	ENSMUSG00000019927	chr10	-	71259741	71259819	71258306	71262083
11472	ENSMUSG00000019927	chr10	-	71262083	71262115	71259819	71262198
11473	ENSMUSG00000020181	chr10	-	109719065	109719086	109718366	109719956
11474	ENSMUSG00000020181	chr10	-	109760486	109760528	109759049	109764517
11475	ENSMUSG00000020181	chr10	-	109760486	109760528	109759049	109766928
11476	ENSMUSG00000020181	chr10	-	109764517	109765006	109760528	109766928
11477	ENSMUSG00000020181	chr10	-	109770191	109770324	109769438	109816253
11478	ENSMUSG00000020181	chr10	-	109866930	109866999	109863891	109880534
11479	ENSMUSG00000020181	chr10	-	109866930	109866999	109863891	110216701
11480	ENSMUSG00000020181	chr10	-	109903061	109903114	109883686	109903745
11481	ENSMUSG00000020181	chr10	-	109903745	109903863	109883686	110216701
11482	ENSMUSG00000020181	chr10	-	109903745	109903863	109903114	110216701
11483	ENSMUSG00000020181	chr10	-	110316964	110317021	110217110	110455649
11484	ENSMUSG00000016495	chr19	-	29350359	29350469	29349005	29358316
11485	ENSMUSG00000016495	chr19	-	29351043	29351174	29350469	29358316
11486	ENSMUSG00000016495	chr19	-	29360816	29360927	29358403	29361796
11487	ENSMUSG00000016495	chr19	-	29361041	29361139	29360927	29361796
11488	ENSMUSG00000038838	chr17	-	35660213	35660284	35660127	35660403
11489	ENSMUSG00000038838	chr17	-	35666130	35666252	35666039	35666654
11491	ENSMUSG00000057531	chr13	-	44923148	44923292	44922454	44930995
11492	ENSMUSG00000057531	chr13	-	44930995	44931151	44923292	44953171
11493	ENSMUSG00000057531	chr13	-	44953171	44953194	44931151	44970045
11494	ENSMUSG00000057531	chr13	-	44970045	44970178	44931151	44982740
11495	ENSMUSG00000057531	chr13	-	44970045	44970178	44953194	44986034
11496	ENSMUSG00000057531	chr13	-	44970045	44970178	44953194	44992018
11497	ENSMUSG00000057531	chr13	-	44970045	44970178	44953194	45001916
11498	ENSMUSG00000057531	chr13	-	44982740	44982873	44970178	44986034
11499	ENSMUSG00000057531	chr13	-	44982740	44982873	44970178	44992018
11500	ENSMUSG00000057531	chr13	-	44986034	44986095	44953194	44992018
11501	ENSMUSG00000057531	chr13	-	44986034	44986095	44970178	44992018
11502	ENSMUSG00000057531	chr13	-	44986034	44986095	44982873	44992018
11503	ENSMUSG00000057531	chr13	-	44992018	44992069	44986095	44993684
11519	ENSMUSG00000089669	chr11	-	69684217	69684333	69683992	69684484
11520	ENSMUSG00000019763	chr10	-	4410712	4410789	4407925	4411666
11521	ENSMUSG00000019763	chr10	-	4417152	4417192	4414643	4418555
11522	ENSMUSG00000019763	chr10	-	4417152	4417192	4414643	4422081
11523	ENSMUSG00000019763	chr10	-	4418555	4418631	4414643	4422081
11524	ENSMUSG00000019763	chr10	-	4418555	4418631	4414643	4427170
11525	ENSMUSG00000019763	chr10	-	4418555	4418631	4417192	4422081
11526	ENSMUSG00000019763	chr10	-	4422081	4422190	4414643	4427170
11527	ENSMUSG00000019763	chr10	-	4422081	4422190	4418631	4427170
11528	ENSMUSG00000019763	chr10	-	4428368	4428465	4427691	4429076
11529	ENSMUSG00000019763	chr10	-	4428408	4428465	4427691	4429076
11530	ENSMUSG00000019763	chr10	-	4429076	4429171	4427691	4432063
11531	ENSMUSG00000019763	chr10	-	4429076	4429171	4427691	4432265
11537	ENSMUSG00000024227	chr17	-	58880606	58880742	58879177	58883904
11538	ENSMUSG00000024227	chr17	-	58888007	58888165	58885902	58922568
11539	ENSMUSG00000024227	chr17	-	58888007	58888165	58885902	58932417
11540	ENSMUSG00000024227	chr17	-	58922568	58922747	58885902	58932417
11541	ENSMUSG00000024227	chr17	-	58922568	58922747	58888165	58932417
11543	ENSMUSG00000000486	chr7	-	127217618	127217742	127217035	127217970
11544	ENSMUSG00000020029	chr10	-	95552485	95552596	95551493	95563661
11545	ENSMUSG00000020471	chr11	-	5873408	5873566	5873154	5873688
11554	ENSMUSG00000036099	chr10	-	93994887	93995012	93993654	93996837
11555	ENSMUSG00000036099	chr10	-	93994887	93995012	93993666	93996837
11556	ENSMUSG00000036099	chr10	-	93996837	93997113	93993654	94000350
11557	ENSMUSG00000036185	chr17	-	35027443	35027584	35026786	35027796
11558	ENSMUSG00000036185	chr17	-	35027443	35027588	35026786	35027796
11562	ENSMUSG00000025902	chr1	-	4493099	4493466	4492668	4493771
11563	ENSMUSG00000025902	chr1	-	4493099	4493490	4492668	4493771
11564	ENSMUSG00000025902	chr1	-	4493099	4493490	4492668	4495135
11565	ENSMUSG00000025902	chr1	-	4493771	4493863	4492668	4495135
11566	ENSMUSG00000025902	chr1	-	4493771	4493863	4493490	4495135
11567	ENSMUSG00000025902	chr1	-	4495135	4495198	4493863	4496290
11568	ENSMUSG00000025902	chr1	-	4495135	4495942	4493863	4496290
11569	ENSMUSG00000024206	chr17	-	56799249	56799324	56787760	56803477
