ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
923	"ENSMUSG00000060216"	"Arrb2"	chr11	+	70437943	70438391	70437943	70438028	70438318	70438391
924	"ENSMUSG00000006005"	"Tpr"	chr1	+	150440066	150440529	150440066	150440198	150440438	150440529
925	"ENSMUSG00000006005"	"Tpr"	chr1	+	150445867	150446241	150445867	150445963	150446084	150446241
926	"ENSMUSG00000006005"	"Tpr"	chr1	+	150447511	150449238	150447511	150447630	150449142	150449238
927	"ENSMUSG00000020775"	"Mrpl38"	chr11	-	116134907	116135325	116134907	116135116	116135190	116135325
928	"ENSMUSG00000034799"	"Unc13a"	chr8	-	71662480	71662928	71662480	71662535	71662839	71662928
929	"ENSMUSG00000034799"	"Unc13a"	chr8	-	71662480	71662928	71662480	71662535	71662854	71662928
930	"ENSMUSG00000034255"	"Arhgap27"	chr11	-	103338306	103338755	103338306	103338397	103338687	103338755
931	"ENSMUSG00000034255"	"Arhgap27"	chr11	-	103338687	103339108	103338687	103338755	103339024	103339108
932	"ENSMUSG00000001627"	"Ifrd1"	chr12	-	40217157	40217482	40217157	40217242	40217377	40217482
933	"ENSMUSG00000046262"	"C87977"	chr4	-	144206775	144208828	144206775	144207618	144208252	144208828
934	"ENSMUSG00000093460"	"Six3os1"	chr17	-	85614647	85615743	85614647	85614692	85615593	85615743
935	"ENSMUSG00000093460"	"Six3os1"	chr17	-	85614647	85615743	85614647	85614727	85615593	85615743
936	"ENSMUSG00000093460"	"Six3os1"	chr17	-	85615593	85617634	85615593	85615743	85617281	85617634
937	"ENSMUSG00000028542"	"Slc6a9"	chr4	+	117864404	117864888	117864404	117864642	117864753	117864888
938	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185266900	185267279	185266900	185267014	185267172	185267279
939	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185266900	185267279	185266900	185267074	185267172	185267279
940	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185275911	185277221	185275911	185275947	185277146	185277221
941	"ENSMUSG00000038225"	"Primpol"	chr8	-	46592592	46593703	46592592	46592755	46593469	46593703
942	"ENSMUSG00000024787"	"Snx15"	chr19	-	6123829	6124188	6123829	6123950	6124152	6124188
943	"ENSMUSG00000026726"	"Cubn"	chr2	-	13427836	13428768	13427836	13428018	13428607	13428768
944	"ENSMUSG00000018800"	"Abca5"	chr11	-	110326559	110327936	110326559	110326721	110327731	110327936
945	"ENSMUSG00000033032"	"Afap1l1"	chr18	-	61743277	61743760	61743277	61743430	61743666	61743760
946	"ENSMUSG00000079657"	"Rab26"	chr17	-	24530054	24530443	24530054	24530120	24530390	24530443
947	"ENSMUSG00000006576"	"Slc4a3"	chr1	+	75550754	75551382	75550754	75550935	75551246	75551382
948	"ENSMUSG00000044595"	"Dnd1"	chr18	-	36765095	36766010	36765095	36765557	36765892	36766010
949	"ENSMUSG00000017747"	"Ghdc"	chr11	-	100768013	100768289	100768013	100768147	100768217	100768289
950	"ENSMUSG00000028519"	"Dab1"	chr4	+	104680069	104680382	104680069	104680108	104680190	104680382
951	"ENSMUSG00000020964"	"Sel1l"	chr12	-	91813831	91814693	91813831	91814004	91814618	91814693
952	"ENSMUSG00000018920"	"Cxcl16"	chr11	-	70458744	70459167	70458744	70458827	70459028	70459167
953	"ENSMUSG00000033364"	"Usp37"	chr1	-	74468266	74470727	74468266	74468384	74470536	74470727
954	"ENSMUSG00000024054"	"Smchd1"	chr17	-	71358136	71358457	71358136	71358207	71358347	71358457
955	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88631910	88632333	88631910	88631978	88632275	88632333
956	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88632912	88633367	88632912	88633042	88633257	88633367
957	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88632912	88633367	88632912	88633042	88633294	88633367
958	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88642925	88643216	88642925	88643039	88643148	88643216
959	"ENSMUSG00000039233"	"Tbce"	chr13	-	14005787	14006007	14005787	14005852	14005942	14006007
960	"ENSMUSG00000036110"	"Slc17a2"	chr13	+	23819248	23821109	23819248	23820229	23820984	23821109
961	"ENSMUSG00000005575"	"Ube2m"	chr7	-	13037620	13038273	13037620	13037705	13038069	13038273
962	"ENSMUSG00000003848"	"Nob1"	chr8	-	107416105	107417091	107416105	107416250	107416993	107417091
963	"ENSMUSG00000060240"	"Cend1"	chr7	-	141426450	141428003	141426450	141426633	141427015	141428003
964	"ENSMUSG00000020538"	"Srebf1"	chr11	-	60203098	60203607	60203098	60203265	60203345	60203607
965	"ENSMUSG00000025915"	"Sgk3"	chr1	+	9885666	9886142	9885666	9885753	9885988	9886142
966	"ENSMUSG00000025915"	"Sgk3"	chr1	+	9885666	9886142	9885666	9885753	9886046	9886142
967	"ENSMUSG00000025982"	"Sf3b1"	chr1	-	55014482	55016490	55014482	55014562	55016375	55016490
968	"ENSMUSG00000024124"	"Prss30"	chr17	-	23973940	23974246	23973940	23974106	23974219	23974246
969	"ENSMUSG00000059248"	"Sept9"	chr11	+	117356612	117359470	117356612	117356709	117359418	117359470
970	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89216680	89217941	89216680	89216887	89217684	89217941
971	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89223002	89223523	89223002	89223162	89223404	89223523
972	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89224576	89225006	89224576	89224625	89224809	89225006
973	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89224576	89225006	89224576	89224625	89224897	89225006
974	"ENSMUSG00000021866"	"Anxa11"	chr14	+	25872511	25874031	25872511	25872898	25873943	25874031
975	"ENSMUSG00000021866"	"Anxa11"	chr14	+	25874209	25874784	25874209	25874304	25874670	25874784
976	"ENSMUSG00000035311"	"Gnptab"	chr10	+	88379223	88379535	88379223	88379314	88379468	88379535
977	"ENSMUSG00000026201"	"Stk16"	chr1	+	75212599	75213006	75212599	75212733	75212885	75213006
978	"ENSMUSG00000020263"	"Appl2"	chr10	-	83610977	83611199	83610977	83611066	83611142	83611199
979	"ENSMUSG00000015094"	"Npdc1"	chr2	+	25408606	25409001	25408606	25408686	25408904	25409001
980	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95032704	95033546	95032704	95032984	95033481	95033546
981	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95033632	95034026	95033632	95033764	95033908	95034026
982	"ENSMUSG00000005625"	"Psmd4"	chr3	-	95033632	95034026	95033632	95033764	95033917	95034026
983	"ENSMUSG00000009292"	"Trpm2"	chr10	-	77913804	77914798	77913804	77913910	77914711	77914798
984	"ENSMUSG00000001901"	"Kcnh6"	chr11	+	106018751	106019151	106018751	106018906	106019065	106019151
985	"ENSMUSG00000035941"	"Ibtk"	chr9	-	85715298	85717652	85715298	85715416	85717550	85717652
986	"ENSMUSG00000020897"	"Aurkb"	chr11	+	69048173	69048644	69048173	69048365	69048505	69048644
987	"ENSMUSG00000040997"	"Abhd4"	chr14	+	54262650	54263023	54262650	54262757	54262861	54263023
988	"ENSMUSG00000026349"	"Ccnt2"	chr1	+	127791604	127795800	127791604	127791733	127795254	127795800
989	"ENSMUSG00000020332"	"Meikin"	chr11	+	54370651	54370977	54370651	54370792	54370883	54370977
990	"ENSMUSG00000033105"	"Lss"	chr10	+	76535558	76536365	76535558	76535667	76536243	76536365
991	"ENSMUSG00000033105"	"Lss"	chr10	+	76544464	76545501	76544464	76544536	76545450	76545501
992	"ENSMUSG00000037174"	"Elf2"	chr3	-	51264869	51266866	51264869	51265006	51266752	51266866
993	"ENSMUSG00000056211"	"R3hdm1"	chr1	+	128181985	128184654	128181985	128182212	128184399	128184654
994	"ENSMUSG00000059183"	"Mtfmt"	chr9	+	65440345	65441688	65440345	65440448	65441612	65441688
995	"ENSMUSG00000006575"	"Rundc3a"	chr11	+	102399194	102399463	102399194	102399284	102399382	102399463
996	"ENSMUSG00000006575"	"Rundc3a"	chr11	+	102399614	102400045	102399614	102399780	102399887	102400045
997	"ENSMUSG00000039254"	"Pomt1"	chr2	+	32241652	32243004	32241652	32241799	32242892	32243004
998	"ENSMUSG00000039254"	"Pomt1"	chr2	+	32243618	32244389	32243618	32243712	32244233	32244389
999	"ENSMUSG00000004933"	"Matk"	chr10	+	81259586	81260973	81259586	81259806	81260907	81260973
1000	"ENSMUSG00000004933"	"Matk"	chr10	+	81261630	81262156	81261630	81261715	81261960	81262156
1001	"ENSMUSG00000004933"	"Matk"	chr10	+	81261630	81262534	81261630	81262156	81262447	81262534
1002	"ENSMUSG00000020464"	"Pnpt1"	chr11	+	29153231	29154215	29153231	29153338	29154143	29154215
1003	"ENSMUSG00000036459"	"Wtip"	chr7	-	34118936	34119206	34118936	34118999	34119138	34119206
1004	"ENSMUSG00000046828"	"Mettl21e"	chr1	-	44210163	44211198	44210163	44210281	44211031	44211198
1005	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44173337	44174031	44173337	44173579	44173911	44174031
1006	"ENSMUSG00000018581"	"Dnah11"	chr12	-	117933681	117933886	117933681	117933703	117933737	117933886
1007	"ENSMUSG00000058908"	"Pla2g2a"	chr4	+	138832890	138833036	138832890	138833012	138833016	138833036
1008	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690947	84690516	84690572	84690772	84690947
1009	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690947	84690516	84690572	84690784	84690947
1010	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690947	84690516	84690572	84690801	84690947
1011	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690947	84690516	84690572	84690810	84690947
1012	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84695427	84696975	84695427	84695540	84696826	84696975
1013	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84697114	84697348	84697114	84697201	84697268	84697348
1014	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84699340	84699786	84699340	84699470	84699602	84699786
1015	"ENSMUSG00000007850"	"Hnrnph1"	chr11	+	50379467	50379964	50379467	50379623	50379820	50379964
1016	"ENSMUSG00000007850"	"Hnrnph1"	chr11	+	50379467	50379964	50379467	50379568	50379868	50379964
1017	"ENSMUSG00000007850"	"Hnrnph1"	chr11	+	50379820	50382715	50379820	50379964	50382536	50382715
1018	"ENSMUSG00000041354"	"Rgl2"	chr17	+	33932039	33932371	33932039	33932218	33932320	33932371
1019	"ENSMUSG00000046709"	"Mapk10"	chr5	-	103210889	103211334	103210889	103211076	103211293	103211334
1020	"ENSMUSG00000040701"	"Ap1g2"	chr14	-	55101070	55101522	55101070	55101175	55101394	55101522
1021	"ENSMUSG00000040701"	"Ap1g2"	chr14	-	55103202	55103507	55103202	55103258	55103408	55103507
1022	"ENSMUSG00000040701"	"Ap1g2"	chr14	-	55104581	55104927	55104581	55104658	55104830	55104927
1023	"ENSMUSG00000029464"	"Gpn3"	chr5	+	122381189	122381494	122381189	122381305	122381397	122381494
1024	"ENSMUSG00000054199"	"Gon4l"	chr3	+	88898104	88899074	88898104	88898360	88898889	88899074
1025	"ENSMUSG00000019578"	"Ubxn6"	chr17	-	56069690	56070985	56069690	56069775	56070887	56070985
1026	"ENSMUSG00000040263"	"Klhdc4"	chr8	-	121796917	121798236	121796917	121797028	121797833	121798236
1027	"ENSMUSG00000031878"	"Nae1"	chr8	-	104527377	104530116	104527377	104527449	104530055	104530116
1028	"ENSMUSG00000020752"	"Recql5"	chr11	-	115893946	115894718	115893946	115894037	115894206	115894718
1029	"ENSMUSG00000042436"	"Mfap4"	chr11	+	61486909	61487261	61486909	61487006	61487078	61487261
1030	"ENSMUSG00000004270"	"Lpcat3"	chr6	+	124700006	124700278	124700006	124700100	124700240	124700278
1031	"ENSMUSG00000020706"	"Ftsj3"	chr11	-	106250154	106250433	106250154	106250254	106250347	106250433
1032	"ENSMUSG00000033436"	"Armcx2"	chrX	-	134807453	134807725	134807453	134807513	134807620	134807725
1033	"ENSMUSG00000031789"	"Cngb1"	chr8	-	95296526	95297850	95296526	95296674	95297087	95297850
1034	"ENSMUSG00000031789"	"Cngb1"	chr8	-	95297087	95297850	95297087	95297127	95297774	95297850
1035	"ENSMUSG00000031789"	"Cngb1"	chr8	-	95297774	95298839	95297774	95297850	95298805	95298839
1036	"ENSMUSG00000073702"	"Rpl31"	chr1	+	39367928	39368255	39367928	39368006	39368148	39368255
1037	"ENSMUSG00000073702"	"Rpl31"	chr1	+	39370953	39371366	39370953	39371066	39371301	39371366
1038	"ENSMUSG00000029730"	"Mcm7"	chr5	-	138169348	138169724	138169348	138169473	138169559	138169724
1039	"ENSMUSG00000030834"	"Abcc6"	chr7	-	45998649	45999129	45998649	45998826	45999002	45999129
1040	"ENSMUSG00000028024"	"Enpep"	chr3	-	129280684	129280975	129280684	129280789	129280901	129280975
1041	"ENSMUSG00000021461"	"Fancc"	chr13	-	63330538	63331893	63330538	63330620	63331840	63331893
1042	"ENSMUSG00000026082"	"Rev1"	chr1	-	38074314	38075023	38074314	38074443	38074898	38075023
1043	"ENSMUSG00000008398"	"Elk3"	chr10	-	93264879	93265680	93264879	93265010	93265336	93265680
1044	"ENSMUSG00000075570"	"Krt26"	chr11	-	99335194	99336567	99335194	99335351	99336484	99336567
1045	"ENSMUSG00000020232"	"Hmg20b"	chr10	-	81346051	81346477	81346051	81346112	81346231	81346477
1046	"ENSMUSG00000017119"	"Nbr1"	chr11	+	101574998	101575416	101574998	101575115	101575223	101575416
1047	"ENSMUSG00000025364"	"Pa2g4"	chr10	-	128560081	128560294	128560081	128560179	128560266	128560294
1048	"ENSMUSG00000025364"	"Pa2g4"	chr10	-	128563223	128563329	128563223	128563267	128563291	128563329
1049	"ENSMUSG00000034664"	"Itga2b"	chr11	-	102457459	102457852	102457459	102457559	102457771	102457852
1050	"ENSMUSG00000034664"	"Itga2b"	chr11	-	102464939	102465357	102464939	102465151	102465304	102465357
1051	"ENSMUSG00000036770"	"4933433C11Rik"	chr2	-	25213830	25214142	25213830	25213919	25214007	25214142
1052	"ENSMUSG00000058407"	"Txndc9"	chr1	-	37987393	37990457	37987393	37987779	37990202	37990457
1053	"ENSMUSG00000058407"	"Txndc9"	chr1	-	37993991	37995841	37993991	37994110	37995632	37995841
1054	"ENSMUSG00000032596"	"Uba7"	chr9	+	107975796	107976189	107975796	107975965	107976054	107976189
1055	"ENSMUSG00000032596"	"Uba7"	chr9	+	107977328	107978022	107977328	107977475	107977851	107978022
1056	"ENSMUSG00000032596"	"Uba7"	chr9	+	107979393	107979691	107979393	107979458	107979543	107979691
1057	"ENSMUSG00000032596"	"Uba7"	chr9	+	107981203	107981581	107981203	107981296	107981389	107981581
1058	"ENSMUSG00000032596"	"Uba7"	chr9	+	107981203	107981581	107981203	107981296	107981517	107981581
1059	"ENSMUSG00000000085"	"Scmh1"	chr4	+	120529133	120530184	120529133	120529248	120529753	120530184
1060	"ENSMUSG00000002346"	"Slc25a42"	chr8	-	70184339	70186776	70184339	70185225	70185291	70186776
1061	"ENSMUSG00000002346"	"Slc25a42"	chr8	-	70188832	70189577	70188832	70188949	70189410	70189577
1062	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129716866	129715683	129715763	129716726	129716866
1063	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129716866	129715683	129715858	129716726	129716866
1064	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129716866	129715683	129715910	129716726	129716866
1065	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129716866	129715683	129715912	129716726	129716866
1066	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129716866	129715683	129715941	129716726	129716866
1067	"ENSMUSG00000016763"	"Scube1"	chr15	-	83608217	83608876	83608217	83608297	83608723	83608876
1068	"ENSMUSG00000016763"	"Scube1"	chr15	-	83608217	83608876	83608217	83608309	83608723	83608876
1069	"ENSMUSG00000028099"	"Polr3c"	chr3	-	96723513	96724052	96723513	96723699	96723796	96724052
1070	"ENSMUSG00000020059"	"Sycp3"	chr10	+	88472675	88473236	88472675	88472780	88472904	88473236
1071	"ENSMUSG00000061937"	"Csn1s2a"	chr5	+	87784564	87785313	87784564	87784588	87785286	87785313
1072	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92916710	92917746	92916710	92916946	92917146	92917746
1073	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92916710	92917746	92916710	92916946	92917633	92917746
1074	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92917146	92917746	92917146	92917260	92917633	92917746
1075	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92918017	92919103	92918017	92918126	92918872	92919103
1076	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92918017	92919103	92918017	92918126	92918905	92919103
1077	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92918017	92919103	92918017	92918126	92918937	92919103
1078	"ENSMUSG00000025979"	"Mob4"	chr1	+	55150145	55151082	55150145	55150225	55150970	55151082
1079	"ENSMUSG00000036764"	"Dnajc12"	chr10	+	63395784	63397378	63395784	63395863	63397238	63397378
1080	"ENSMUSG00000028104"	"Polr3gl"	chr3	-	96579797	96580089	96579797	96579911	96580015	96580089
1081	"ENSMUSG00000020357"	"Flt4"	chr11	+	49626255	49626837	49626255	49626395	49626668	49626837
1082	"ENSMUSG00000029201"	"Ugdh"	chr5	-	65420248	65422782	65420248	65420343	65422634	65422782
1083	"ENSMUSG00000021565"	"Slc6a19"	chr13	-	73689044	73689611	73689044	73689157	73689500	73689611
1084	"ENSMUSG00000042105"	"Inpp5f"	chr7	+	128688488	128689246	128688488	128688746	128689227	128689246
1085	"ENSMUSG00000098411"	"Dlk1"	chrCHR_MG4180_PATCH	+	109459606	109463336	109459606	109459892	109460045	109463336
1086	"ENSMUSG00000098411"	"Dlk1"	chrCHR_MG4180_PATCH	+	109459606	109463336	109459606	109459892	109460117	109463336
1087	"ENSMUSG00000073725"	"Lmbrd1"	chr1	+	24743882	24744358	24743882	24743947	24744255	24744358
1088	"ENSMUSG00000074865"	"Zfp934"	chr13	-	62517499	62518730	62517499	62517649	62517982	62518730
1089	"ENSMUSG00000006014"	"Prg4"	chr1	-	150454051	150456337	150454051	150454970	150455474	150456337
1090	"ENSMUSG00000006014"	"Prg4"	chr1	-	150454051	150456337	150454051	150454120	150456250	150456337
1091	"ENSMUSG00000079179"	"Rab10os"	chr12	+	3235525	3237412	3235525	3235929	3237284	3237412
1092	"ENSMUSG00000007564"	"Ppp2r1a"	chr17	+	20958939	20959523	20958939	20959010	20959388	20959523
1093	"ENSMUSG00000030979"	"Uros"	chr7	-	133690507	133691166	133690507	133690593	133691085	133691166
1094	"ENSMUSG00000026127"	"Imp4"	chr1	+	34443768	34444091	34443768	34443923	34443996	34444091
1095	"ENSMUSG00000016487"	"Ppfibp1"	chr6	+	147010862	147012518	147010862	147010919	147012454	147012518
1096	"ENSMUSG00000038822"	"Hace1"	chr10	+	45700953	45709994	45700953	45701024	45709880	45709994
1097	"ENSMUSG00000045482"	"Trrap"	chr5	+	144784257	144785565	144784257	144784346	144785468	144785565
1098	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135133251	135133659	135133251	135133408	135133543	135133659
1099	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135133753	135134121	135133753	135133873	135133946	135134121
1100	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135133753	135134121	135133753	135133873	135133953	135134121
1101	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135133753	135134121	135133753	135133873	135133993	135134121
1102	"ENSMUSG00000041231"	"Ublcp1"	chr11	-	44454572	44455615	44454572	44454826	44455581	44455615
1103	"ENSMUSG00000064120"	"Mocs1"	chr17	+	49454029	49455435	49454029	49454201	49455256	49455435
1104	"ENSMUSG00000025907"	"Rb1cc1"	chr1	+	6239951	6240378	6239951	6240190	6240304	6240378
1105	"ENSMUSG00000072980"	"Oip5"	chr2	-	119617853	119618469	119617853	119617920	119618157	119618469
1106	"ENSMUSG00000026288"	"Inpp5d"	chr1	+	87715037	87715313	87715037	87715093	87715260	87715313
1107	"ENSMUSG00000026288"	"Inpp5d"	chr1	+	87715037	87715313	87715037	87715093	87715276	87715313
1108	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181361000	181361472	181361000	181361071	181361390	181361472
1109	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181364013	181364398	181364013	181364096	181364310	181364398
1110	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181364013	181364398	181364013	181364195	181364310	181364398
1111	"ENSMUSG00000079434"	"Neu2"	chr1	+	87594549	87595089	87594549	87594617	87594877	87595089
1112	"ENSMUSG00000015757"	"Ppil4"	chr10	+	7797757	7798557	7797757	7797875	7798414	7798557
1113	"ENSMUSG00000003068"	"Stk11"	chr10	+	80126032	80126369	80126032	80126165	80126232	80126369
1114	"ENSMUSG00000061689"	"Dlgap4"	chr2	+	156748022	156748420	156748022	156748102	156748331	156748420
1115	"ENSMUSG00000061689"	"Dlgap4"	chr2	+	156748943	156749356	156748943	156749020	156749249	156749356
1116	"ENSMUSG00000022443"	"Myh9"	chr15	-	77791047	77791779	77791047	77791146	77791715	77791779
1117	"ENSMUSG00000040466"	"Blvrb"	chr7	+	27459255	27459633	27459255	27459420	27459562	27459633
1118	"ENSMUSG00000040506"	"Ambra1"	chr2	+	91772290	91773747	91772290	91772437	91772710	91773747
1119	"ENSMUSG00000026873"	"Phf19"	chr2	-	34911163	34911802	34911163	34911245	34911616	34911802
1120	"ENSMUSG00000037542"	"Aldh8a1"	chr10	+	21380829	21382447	21380829	21380977	21382291	21382447
1121	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26916006	26915595	26915729	26915954	26916006
1122	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26916006	26915595	26915749	26915954	26916006
1123	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26916006	26915595	26915769	26915954	26916006
1124	"ENSMUSG00000015790"	"Surf1"	chr2	-	26915595	26916006	26915595	26915784	26915954	26916006
1125	"ENSMUSG00000097348"	"Rmst"	chr10	-	92081745	92082975	92081745	92082482	92082756	92082975
1126	"ENSMUSG00000026457"	"Adipor1"	chr1	+	134423957	134424922	134423957	134424074	134424750	134424922
1127	"ENSMUSG00000036620"	"Mgat4b"	chr11	+	50230960	50231324	50230960	50231101	50231190	50231324
1128	"ENSMUSG00000021957"	"Tkt"	chr14	+	30558720	30559865	30558720	30558838	30559751	30559865
1129	"ENSMUSG00000000731"	"Aire"	chr10	-	78034585	78035833	78034585	78034707	78035656	78035833
1130	"ENSMUSG00000033257"	"Ttll4"	chr1	+	74678897	74680463	74678897	74678931	74680353	74680463
