ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2372	"ENSMUSG00000024302"	"Dtna"	chr18	+	23535161	23535229	23569561	23569775	23475115	23475242	23583083	23583169
2373	"ENSMUSG00000024302"	"Dtna"	chr18	+	23545685	23545766	23569561	23569775	23535161	23535229	23583083	23583169
2374	"ENSMUSG00000038010"	"Ccdc138"	chr10	+	58540797	58540914	58544916	58545109	58538248	58538410	58561900	58562077
2375	"ENSMUSG00000026495"	"Efcab2"	chr1	+	178437401	178437486	178455815	178455888	178406102	178406133	178474881	178474961
2376	"ENSMUSG00000024397"	"Aif1"	chr17	-	35171413	35171576	35171762	35171804	35170990	35171193	35172127	35172194
2377	"ENSMUSG00000091476"	"Gm16432"	chr1	+	178040308	178040333	178046919	178046997	178017676	178017741	178077454	178077532
2378	"ENSMUSG00000056124"	"B4galt6"	chr18	-	20689220	20689343	20706404	20706529	20688934	20689036	20720028	20720142
2379	"ENSMUSG00000056124"	"B4galt6"	chr18	-	20692391	20692579	20700738	20700855	20689220	20689343	20706404	20706529
2380	"ENSMUSG00000056124"	"B4galt6"	chr18	-	20720028	20720142	20727961	20728078	20706404	20706529	20745352	20746404
2381	"ENSMUSG00000060924"	"Csmd1"	chr8	-	16009303	16009492	16023738	16023948	16002514	16002692	16028674	16028791
2382	"ENSMUSG00000060924"	"Csmd1"	chr8	-	16271521	16271634	16288643	16288747	16233998	16234181	16346570	16346692
2383	"ENSMUSG00000019699"	"Akt3"	chr1	-	177050037	177050252	177059333	177059462	177043774	177043862	177067210	177067333
2384	"ENSMUSG00000019699"	"Akt3"	chr1	-	177059333	177059462	177067210	177067333	177050037	177050252	177078773	177078842
2385	"ENSMUSG00000019699"	"Akt3"	chr1	-	177067210	177067333	177078773	177078842	177059333	177059462	177080200	177080266
2386	"ENSMUSG00000019699"	"Akt3"	chr1	-	177096966	177097098	177130970	177131096	177080200	177080266	177248675	177248767
2387	"ENSMUSG00000019699"	"Akt3"	chr1	-	177102961	177103106	177109626	177109738	177096966	177097098	177130970	177131096
2388	"ENSMUSG00000019699"	"Akt3"	chr1	-	177109626	177109738	177130970	177131096	177102961	177103106	177248675	177248767
2389	"ENSMUSG00000019699"	"Akt3"	chr1	-	177130970	177131096	177248675	177248881	177109626	177109738	177258145	177258203
2390	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31414100	31414171	31415279	31415357	31386248	31386356	31420244	31420288
2391	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31415279	31415357	31420244	31420288	31414100	31414171	31443165	31443220
2392	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31420244	31420288	31443165	31443220	31415279	31415357	31443837	31443908
2393	"ENSMUSG00000047712"	"Ust"	chr10	-	8298055	8298209	8330067	8330223	8248088	8248186	8390887	8390931
2394	"ENSMUSG00000047712"	"Ust"	chr10	-	8307407	8307487	8330067	8330223	8298055	8298209	8390887	8390931
2395	"ENSMUSG00000047712"	"Ust"	chr10	-	8307407	8307487	8390887	8390931	8298055	8298209	8518149	8518825
2396	"ENSMUSG00000047712"	"Ust"	chr10	-	8330067	8330223	8390887	8390931	8307407	8307487	8518149	8518825
2397	"ENSMUSG00000021917"	"Spcs1"	chr14	-	31000677	31000760	31000843	31000903	30999825	31000222	31001204	31001672
2398	"ENSMUSG00000043940"	"Wdfy3"	chr5	-	101981378	101981589	102009788	102009887	101968868	101968992	102041654	102041743
2399	"ENSMUSG00000022711"	"Pmm2"	chr16	+	8651409	8651525	8655550	8655688	8648881	8648957	8656555	8656742
2400	"ENSMUSG00000034312"	"Iqsec1"	chr6	-	90664021	90664071	90667899	90668076	90659597	90661025	90668640	90668802
2401	"ENSMUSG00000065979"	"Cpped1"	chr16	-	11828174	11828597	11887577	11887796	11803720	11805583	11909265	11909423
2402	"ENSMUSG00000065979"	"Cpped1"	chr16	-	11828174	11828597	11887577	11887754	11803726	11805583	11909265	11909422
2403	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96223093	96223198	96232681	96232748	96202130	96202188	96273838	96273942
2404	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96223093	96223198	96232681	96232748	96202130	96202188	96287600	96287722
2405	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96223093	96223198	96232681	96232748	96202130	96202188	96294964	96295127
2406	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96223093	96223198	96287600	96287722	96202130	96202188	96294964	96295127
2407	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96232681	96232748	96287600	96287722	96202130	96202188	96294964	96295127
2408	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96232681	96232748	96247049	96247088	96223093	96223198	96273838	96273942
2409	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96232681	96232748	96273838	96273942	96223093	96223198	96287600	96287722
2410	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96247049	96247088	96273838	96273942	96223093	96223198	96290579	96290627
2411	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96247049	96247088	96287600	96287722	96223093	96223198	96290579	96290627
2412	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96247049	96247088	96273838	96273942	96232681	96232748	96290579	96290627
2413	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96247049	96247088	96287600	96287722	96232681	96232748	96290579	96290627
2414	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96273838	96273942	96287600	96287722	96223093	96223198	96290579	96290627
2415	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96273838	96273942	96287600	96287722	96232681	96232748	96290579	96290627
2416	"ENSMUSG00000032411"	"Tfdp2"	chr9	+	96287600	96287722	96290579	96290627	96273838	96273942	96294964	96295127
2417	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56594461	56594536	56595239	56595314	56592603	56592681	56596233	56596305
2418	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56594461	56594536	56596233	56596305	56592603	56592681	56596761	56596836
2419	"ENSMUSG00000039997"	"Ifi203"	chr1	-	173928274	173929516	173933782	173933926	173926805	173927222	173935009	173935177
2420	"ENSMUSG00000031311"	"Nono"	chrX	+	101430492	101430552	101437208	101437377	101429554	101429762	101439486	101439680
2421	"ENSMUSG00000031311"	"Nono"	chrX	+	101430495	101430552	101437208	101437377	101429734	101429762	101439486	101439680
2422	"ENSMUSG00000006127"	"Inpp5k"	chr11	+	75633462	75633571	75636943	75637060	75633068	75633176	75637409	75637585
2423	"ENSMUSG00000006127"	"Inpp5k"	chr11	+	75645427	75645617	75646785	75646923	75639136	75639565	75647192	75647276
2424	"ENSMUSG00000006127"	"Inpp5k"	chr11	+	75646785	75646923	75647192	75647276	75645427	75645617	75647401	75647506
2425	"ENSMUSG00000044033"	"Ccdc141"	chr2	-	77030566	77030707	77039435	77039585	77029235	77029430	77041364	77041544
2426	"ENSMUSG00000044033"	"Ccdc141"	chr2	-	77074835	77075008	77089069	77089264	77059539	77059681	77108362	77108479
2427	"ENSMUSG00000044033"	"Ccdc141"	chr2	-	77089069	77089264	77108362	77108479	77074835	77075008	77124121	77124375
2428	"ENSMUSG00000061613"	"U2af1"	chr17	-	31651645	31651712	31652501	31652568	31648844	31648894	31654978	31655066
2429	"ENSMUSG00000061613"	"U2af1"	chr17	-	31651645	31651712	31652501	31652568	31648844	31648894	31658652	31658754
2430	"ENSMUSG00000061613"	"U2af1"	chr17	-	31651645	31651712	31654978	31655066	31648844	31648894	31658652	31658754
2431	"ENSMUSG00000061613"	"U2af1"	chr17	-	31652501	31652568	31654978	31655066	31648844	31648894	31658652	31658754
2432	"ENSMUSG00000036473"	"Tbc1d24"	chr17	-	24182449	24182545	24182785	24182849	24181529	24181984	24183693	24183852
2433	"ENSMUSG00000036473"	"Tbc1d24"	chr17	-	24182449	24182545	24183693	24183852	24181755	24181984	24184380	24184398
2434	"ENSMUSG00000036473"	"Tbc1d24"	chr17	-	24183693	24183848	24184380	24184398	24182449	24182545	24185203	24186201
2435	"ENSMUSG00000036473"	"Tbc1d24"	chr17	-	24183693	24183852	24184380	24184398	24182449	24182545	24185203	24186201
2436	"ENSMUSG00000022771"	"Ppil2"	chr16	-	17092214	17092304	17093010	17093086	17091855	17091889	17094882	17095043
2437	"ENSMUSG00000022771"	"Ppil2"	chr16	-	17092214	17092304	17094882	17095043	17091855	17091889	17096004	17096080
2438	"ENSMUSG00000022771"	"Ppil2"	chr16	-	17092684	17092791	17094882	17095043	17092214	17092304	17096004	17096080
2439	"ENSMUSG00000022771"	"Ppil2"	chr16	-	17096704	17096794	17097355	17097447	17095760	17096080	17100255	17100307
2440	"ENSMUSG00000022771"	"Ppil2"	chr16	-	17097355	17097447	17100255	17100307	17096703	17096794	17103575	17103627
2441	"ENSMUSG00000022771"	"Ppil2"	chr16	-	17100255	17100307	17103575	17103627	17097008	17097447	17105992	17106055
2442	"ENSMUSG00000060012"	"Kif13b"	chr14	+	64708491	64708504	64714073	64714134	64669623	64669717	64715387	64715480
2443	"ENSMUSG00000026204"	"Ptprn"	chr1	-	75257292	75257424	75257944	75258296	75256842	75256880	75258378	75258637
2444	"ENSMUSG00000028222"	"Calb1"	chr4	+	15895628	15895685	15898877	15898955	15895440	15895524	15900768	15900824
2445	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101011756	101011937	101018563	101018642	101009451	101009564	101020472	101020570
2446	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101018563	101018642	101020472	101020570	101011756	101011937	101021053	101021182
2447	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101021053	101021182	101048417	101048525	101020472	101020570	101055025	101055143
2448	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101026659	101026763	101029175	101029258	101021053	101021182	101030409	101030503
2449	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101026680	101026763	101029175	101029258	101021053	101021182	101030409	101030503
2450	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101027266	101027393	101030409	101030503	101026659	101026763	101033900	101034113
2451	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101027266	101029258	101030409	101030503	101026680	101026763	101033900	101034113
2452	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101038689	101038847	101039820	101039911	101038158	101038298	101042949	101043068
2453	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101048417	101048525	101049458	101049476	101044515	101044623	101055025	101055143
2454	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101049458	101049476	101054830	101054848	101048417	101048525	101055025	101055143
2455	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101049458	101049476	101055025	101055143	101048417	101048525	101055433	101055605
2456	"ENSMUSG00000035781"	"R3hdm4"	chr10	-	79912648	79912769	79913556	79913711	79912395	79912481	79916822	79916930
2457	"ENSMUSG00000035781"	"R3hdm4"	chr10	-	79913224	79913346	79913556	79913711	79912648	79912769	79916822	79916930
2458	"ENSMUSG00000003464"	"Pex19"	chr1	+	172133129	172133306	172133999	172134044	172130611	172130773	172134206	172135283
2459	"ENSMUSG00000028069"	"Gpatch4"	chr3	+	88043466	88043601	88051161	88051289	88043107	88043179	88051672	88051746
2460	"ENSMUSG00000024158"	"Hagh"	chr17	+	24861312	24861414	24863676	24863756	24860945	24861049	24864192	24864289
2461	"ENSMUSG00000017707"	"Serinc3"	chr2	-	163627871	163628052	163629126	163629217	163626252	163626477	163630925	163631095
2462	"ENSMUSG00000017707"	"Serinc3"	chr2	-	163634434	163634514	163639165	163639327	163632105	163632243	163644997	163645131
2463	"ENSMUSG00000017707"	"Serinc3"	chr2	-	163636810	163637004	163639165	163639327	163634434	163634514	163644997	163645131
2464	"ENSMUSG00000018372"	"Cep95"	chr11	+	106801462	106801578	106804992	106805121	106800043	106800143	106806235	106806429
2465	"ENSMUSG00000018372"	"Cep95"	chr11	+	106804992	106805121	106806235	106806429	106801462	106801578	106809191	106809301
2466	"ENSMUSG00000018372"	"Cep95"	chr11	+	106811195	106811349	106812395	106812535	106809627	106809757	106813760	106813862
2467	"ENSMUSG00000062729"	"Ppox"	chr1	-	171279868	171280001	171280387	171280522	171279429	171279574	171280673	171280768
2468	"ENSMUSG00000052423"	"B4galt3"	chr1	+	171270582	171270689	171270991	171271105	171270342	171270414	171271202	171271373
2469	"ENSMUSG00000038290"	"Smg6"	chr11	+	74946006	74946219	74981851	74981913	74945521	74945632	74990069	74990215
2470	"ENSMUSG00000038290"	"Smg6"	chr11	+	74981851	74981913	74990069	74990215	74946006	74946219	75038612	75038729
2471	"ENSMUSG00000038290"	"Smg6"	chr11	+	75041867	75042036	75053761	75053963	75038612	75038729	75139192	75139369
2472	"ENSMUSG00000061666"	"Gdpd1"	chr11	-	87037830	87037890	87041787	87041921	87035591	87035643	87045126	87045216
2473	"ENSMUSG00000061666"	"Gdpd1"	chr11	-	87059424	87059560	87063898	87063941	87056791	87056837	87073835	87074062
2474	"ENSMUSG00000001052"	"Sec24b"	chr3	-	130020537	130020642	130030531	130030657	130011791	130011872	130033830	130033974
2475	"ENSMUSG00000029767"	"Calu"	chr6	+	29361293	29361487	29361559	29361753	29356470	29356697	29366039	29366206
2476	"ENSMUSG00000037386"	"Rims2"	chr15	+	39517805	39517871	39534837	39535017	39511263	39511374	39535871	39535981
2477	"ENSMUSG00000037386"	"Rims2"	chr15	+	39535871	39535981	39616268	39616510	39511263	39511374	39674939	39675081
2478	"ENSMUSG00000037386"	"Rims2"	chr15	+	39566942	39567043	39585589	39585762	39535871	39535981	39616268	39616510
2479	"ENSMUSG00000028964"	"Park7"	chr4	-	150903814	150903884	150905249	150905309	150901007	150901094	150907039	150907141
2480	"ENSMUSG00000028964"	"Park7"	chr4	-	150905249	150905309	150907039	150907141	150903558	150903884	150908317	150908423
2481	"ENSMUSG00000028964"	"Park7"	chr4	-	150907039	150907141	150908317	150908423	150905125	150905309	150909782	150909868
2482	"ENSMUSG00000028964"	"Park7"	chr4	-	150907039	150907141	150908317	150908423	150905249	150905309	150914319	150914437
2483	"ENSMUSG00000022899"	"Slc15a2"	chr16	-	36774541	36774641	36775597	36775690	36772421	36772512	36781565	36781707
2484	"ENSMUSG00000089715"	"Cbx6"	chr15	-	79833701	79833767	79833914	79833958	79828776	79828978	79834142	79834280
2485	"ENSMUSG00000063200"	"Nol7"	chr13	+	43400592	43400621	43400852	43400934	43399510	43399569	43401296	43401418
2486	"ENSMUSG00000063200"	"Nol7"	chr13	+	43400852	43400934	43401296	43401418	43400592	43400621	43401499	43401577
2487	"ENSMUSG00000025425"	"St8sia5"	chr18	+	77232792	77232885	77242103	77242190	77185852	77186225	77246066	77246211
2488	"ENSMUSG00000025425"	"St8sia5"	chr18	+	77232792	77232885	77242103	77242190	77211655	77211763	77246066	77246211
2489	"ENSMUSG00000033701"	"Acbd6"	chr1	+	155601453	155601536	155624868	155624958	155567584	155567681	155677203	155677234
2490	"ENSMUSG00000002147"	"Stat6"	chr10	+	127658196	127658260	127658356	127658461	127657555	127657702	127658628	127658700
2491	"ENSMUSG00000017291"	"Taok1"	chr11	-	77550871	77551000	77553672	77553909	77549271	77549475	77555563	77555698
2492	"ENSMUSG00000020828"	"Pld2"	chr11	+	70555595	70555730	70555907	70556061	70555298	70555381	70557007	70557122
2493	"ENSMUSG00000022354"	"Ndufb9"	chr15	+	58936267	58936460	58937351	58937465	58933809	58933938	58939274	58939489
2494	"ENSMUSG00000031161"	"Hdac6"	chrX	-	7934171	7934321	7936069	7936262	7932062	7932237	7936381	7936450
2495	"ENSMUSG00000025158"	"Rfng"	chr11	-	120782628	120782717	120783006	120783160	120782382	120782548	120783267	120783370
2496	"ENSMUSG00000049659"	"Aftph"	chr11	-	20692464	20692588	20725684	20727639	20685083	20686198	20741305	20741589
2497	"ENSMUSG00000049659"	"Aftph"	chr11	-	20708680	20708737	20709619	20709746	20703306	20703833	20712163	20712250
2498	"ENSMUSG00000003131"	"Pafah1b2"	chr9	-	45975080	45975197	45976040	45976130	45972941	45973064	45978641	45978729
2499	"ENSMUSG00000003131"	"Pafah1b2"	chr9	-	45976040	45976130	45978641	45978729	45975080	45975197	45984704	45984871
2500	"ENSMUSG00000039934"	"Gsap"	chr5	+	21226243	21226348	21226773	21226833	21221225	21221295	21228023	21228067
2501	"ENSMUSG00000039934"	"Gsap"	chr5	+	21226243	21226348	21228023	21228067	21221225	21221295	21229160	21229246
2502	"ENSMUSG00000039934"	"Gsap"	chr5	+	21226773	21226833	21228023	21228067	21226243	21226348	21229160	21229246
2503	"ENSMUSG00000033793"	"Atp6v1h"	chr1	+	5101069	5101123	5117389	5117487	5098028	5098133	5124276	5124469
2504	"ENSMUSG00000033793"	"Atp6v1h"	chr1	+	5135811	5135937	5143749	5143851	5133083	5133262	5149947	5150061
2505	"ENSMUSG00000025189"	"Cnnm1"	chr19	+	43472376	43472424	43484844	43485008	43471848	43471948	43491420	43491604
2506	"ENSMUSG00000027187"	"Cat"	chr2	-	103467693	103467885	103470298	103470424	103467076	103467229	103471765	103471870
2507	"ENSMUSG00000005354"	"Txn2"	chr15	-	77924542	77924666	77927691	77927954	77915046	77915857	77928906	77929006
2508	"ENSMUSG00000018509"	"Cenpv"	chr11	-	62533884	62533954	62536281	62536380	62527491	62527606	62538855	62539261
2509	"ENSMUSG00000060073"	"Psma3"	chr12	+	70978732	70978815	70993012	70993080	70974620	70974767	70993505	70993570
2510	"ENSMUSG00000060073"	"Psma3"	chr12	+	70978732	70978815	70983323	70983442	70974714	70974767	70984492	70984594
2511	"ENSMUSG00000060073"	"Psma3"	chr12	+	70983318	70983442	70984492	70984594	70978732	70978815	70984671	70984745
2512	"ENSMUSG00000060073"	"Psma3"	chr12	+	70983323	70983442	70984492	70984594	70978732	70978815	70984671	70984745
2513	"ENSMUSG00000060073"	"Psma3"	chr12	+	70988423	70988489	70993012	70993080	70978732	70978815	70993505	70993570
2514	"ENSMUSG00000060073"	"Psma3"	chr12	+	70990484	70990531	70993505	70993570	70988423	70988489	70994350	70994505
2515	"ENSMUSG00000060073"	"Psma3"	chr12	+	70993012	70993080	70993505	70993570	70990484	70990531	70994350	70994475
2516	"ENSMUSG00000022822"	"Abcc5"	chr16	-	20368041	20368171	20368423	20368570	20365812	20365966	20369025	20369210
2517	"ENSMUSG00000034973"	"Dopey1"	chr9	+	86548169	86548306	86548800	86548856	86545240	86545393	86550002	86550167
2518	"ENSMUSG00000086363"	"A330102I10Rik"	chr13	+	29016709	29016879	29023175	29023212	29016292	29016391	29028421	29028797
2519	"ENSMUSG00000086363"	"A330102I10Rik"	chr13	+	29023175	29023212	29028421	29028471	29016707	29016879	29030157	29030241
2520	"ENSMUSG00000086363"	"A330102I10Rik"	chr13	+	29023175	29023212	29030157	29030241	29016707	29016879	29039942	29040336
2521	"ENSMUSG00000031170"	"Slc38a5"	chrX	+	8272874	8272948	8273586	8273679	8272651	8272767	8273797	8273876
2522	"ENSMUSG00000042350"	"Arel1"	chr12	-	84930348	84930490	84931698	84931776	84930117	84930239	84934151	84934399
2523	"ENSMUSG00000042350"	"Arel1"	chr12	-	84934953	84935123	84940159	84940397	84934569	84934750	84941730	84941957
2524	"ENSMUSG00000042350"	"Arel1"	chr12	-	84940159	84940397	84943331	84943392	84934953	84935123	84951052	84951381
2525	"ENSMUSG00000075318"	"Scn2a1"	chr2	+	65681996	65682125	65682689	65682781	65680997	65681087	65683670	65683943
2526	"ENSMUSG00000075318"	"Scn2a1"	chr2	+	65682502	65682594	65682689	65682781	65681996	65682125	65683670	65683943
2527	"ENSMUSG00000078786"	"BC024978"	chr7	+	27196905	27197366	27200553	27200622	27195780	27196107	27201019	27201144
2528	"ENSMUSG00000054690"	"Emcn"	chr3	+	137391592	137391706	137403983	137404022	137379838	137379913	137416720	137416810
2529	"ENSMUSG00000025198"	"Erlin1"	chr19	-	44039172	44039252	44040746	44040836	44034943	44037148	44047634	44047726
2530	"ENSMUSG00000002031"	"Ift46"	chr9	+	44789566	44789627	44789890	44789976	44786837	44786904	44790484	44790895
2531	"ENSMUSG00000041329"	"Atp1b2"	chr11	-	69601923	69601944	69602303	69602330	69601524	69601623	69602424	69602481
2532	"ENSMUSG00000026058"	"Khdrbs2"	chr1	+	32243899	32244027	32333465	32333582	32172713	32173008	32414870	32415017
2533	"ENSMUSG00000026058"	"Khdrbs2"	chr1	+	32333465	32333582	32414870	32415017	32243899	32244027	32467759	32467887
2534	"ENSMUSG00000026058"	"Khdrbs2"	chr1	+	32619170	32619253	32644092	32644151	32472566	32472765	32657443	32658568
2535	"ENSMUSG00000025451"	"Paip1"	chr13	+	119430159	119430329	119437968	119438154	119428600	119428640	119440758	119440871
2536	"ENSMUSG00000025451"	"Paip1"	chr13	+	119430159	119430329	119437968	119438154	119428921	119429160	119440758	119440871
2537	"ENSMUSG00000025451"	"Paip1"	chr13	+	119437968	119438154	119440758	119440871	119430159	119430329	119445736	119445848
2538	"ENSMUSG00000025451"	"Paip1"	chr13	+	119440758	119440871	119445736	119445848	119437968	119438154	119447714	119447840
2539	"ENSMUSG00000025451"	"Paip1"	chr13	+	119445736	119445848	119447714	119447840	119440758	119440871	119455695	119455789
2540	"ENSMUSG00000047454"	"Gphn"	chr12	+	78412340	78412433	78454756	78454851	78376359	78376417	78481298	78481365
