	GeneID	chr	strand	SeStart	SeEnd	upstreamEnd	DownstreamStart
6306	ENSMUSG00000039200	chr16	+	10234317	10234391	10212813	10236157
6328	ENSMUSG00000021534	chr13	+	68611160	68611277	68597727	68612829
6329	ENSMUSG00000057880	chr16	+	8572835	8572950	8513574	8578230
6330	ENSMUSG00000057880	chr16	+	8581898	8581928	8578328	8582736
6331	ENSMUSG00000057880	chr16	+	8602285	8602378	8600990	8603469
6332	ENSMUSG00000057880	chr16	+	8602285	8602378	8600990	8603688
6333	ENSMUSG00000057880	chr16	+	8603469	8603532	8600990	8603688
6334	ENSMUSG00000057880	chr16	+	8603469	8603532	8602378	8603688
6335	ENSMUSG00000057880	chr16	+	8611126	8611294	8608993	8613982
6341	ENSMUSG00000039427	chr16	+	5236319	5236468	5235266	5238644
6342	ENSMUSG00000039427	chr16	+	5240143	5240182	5240027	5240458
6362	ENSMUSG00000016024	chr2	+	158309600	158309729	158308795	158313472
6363	ENSMUSG00000016024	chr2	+	158319671	158319763	158317600	158320263
6364	ENSMUSG00000053161	chr1	+	83187905	83188005	83183378	83191343
6388	ENSMUSG00000002733	chr2	+	76680162	76680279	76675634	76682729
6389	ENSMUSG00000002733	chr2	+	76687281	76687446	76686755	76690444
6390	ENSMUSG00000087687	chr8	+	3622341	3622428	3621611	3622592
6400	ENSMUSG00000023852	chr17	+	15766330	15766427	15765021	15767449
6418	ENSMUSG00000022529	chr16	+	3745776	3745957	3744767	3746421
6419	ENSMUSG00000022529	chr16	+	3745776	3745957	3745512	3746421
6420	ENSMUSG00000022529	chr16	+	3746770	3746894	3746495	3748148
6427	ENSMUSG00000000148	chr5	+	140711505	140711653	140710292	140712504
6428	ENSMUSG00000000148	chr5	+	140714292	140714384	140713172	140714566
6429	ENSMUSG00000000148	chr5	+	140716928	140717027	140716794	140717143
6430	ENSMUSG00000000148	chr5	+	140716928	140717027	140716794	140717901
6431	ENSMUSG00000000148	chr5	+	140717143	140717319	140716794	140717901
6432	ENSMUSG00000000148	chr5	+	140717143	140717319	140717027	140717901
6433	ENSMUSG00000022489	chr15	+	103521652	103521719	103521488	103522044
6434	ENSMUSG00000022489	chr15	+	103522044	103522161	103521719	103524307
6471	ENSMUSG00000034683	chr2	+	79709898	79709959	79708254	79756453
6472	ENSMUSG00000034683	chr2	+	79709903	79709959	79708254	79756453
6473	ENSMUSG00000027955	chr3	+	79936594	79936821	79908803	79941294
6492	ENSMUSG00000017756	chr13	+	73788564	73788711	73785166	73789940
6493	ENSMUSG00000017756	chr13	+	73800927	73801096	73800489	73805413
6497	ENSMUSG00000001285	chr15	+	102334181	102334361	102332202	102336831
6498	ENSMUSG00000001285	chr15	+	102334201	102334361	102332202	102336831
6505	ENSMUSG00000001289	chr15	+	102326432	102326535	102326260	102326817
6506	ENSMUSG00000001289	chr15	+	102326432	102326535	102326260	102328521
6507	ENSMUSG00000001289	chr15	+	102326432	102326535	102326260	102328711
6508	ENSMUSG00000001289	chr15	+	102326432	102326849	102326260	102328521
6509	ENSMUSG00000001289	chr15	+	102326817	102326849	102326260	102328521
6510	ENSMUSG00000001289	chr15	+	102326817	102326849	102326535	102328521
6511	ENSMUSG00000001289	chr15	+	102328521	102328596	102326260	102328711
6512	ENSMUSG00000001289	chr15	+	102328521	102328596	102326535	102328711
6530	ENSMUSG00000015488	chr2	+	27013426	27013554	27010105	27014092
6531	ENSMUSG00000015488	chr2	+	27017078	27017152	27015609	27018372
6532	ENSMUSG00000015488	chr2	+	27018372	27018480	27015609	27018887
6533	ENSMUSG00000046516	chr16	+	38349676	38349731	38349329	38352625
6566	ENSMUSG00000026687	chr1	+	167353916	167354038	167352665	167354426
6567	ENSMUSG00000026687	chr1	+	167355671	167355806	167354556	167356529
6571	ENSMUSG00000020402	chr11	+	52374298	52374368	52361152	52376390
6572	ENSMUSG00000020402	chr11	+	52374917	52374967	52374368	52376390
6573	ENSMUSG00000020402	chr11	+	52386366	52386471	52385733	52387415
6590	ENSMUSG00000024647	chr18	+	86711731	86711776	86711195	86712904
6591	ENSMUSG00000024647	chr18	+	86712904	86713425	86711195	86716275
6592	ENSMUSG00000022807	chr16	+	33209925	33210102	33206002	33214341
6593	ENSMUSG00000022807	chr16	+	33228961	33229148	33227355	33234422
6594	ENSMUSG00000022807	chr16	+	33234422	33234605	33229148	33236254
6595	ENSMUSG00000022807	chr16	+	33234422	33234605	33229148	33241735
6596	ENSMUSG00000022807	chr16	+	33236254	33236408	33229148	33241735
6597	ENSMUSG00000022807	chr16	+	33236254	33236408	33234605	33241735
6598	ENSMUSG00000053647	chr5	+	139423660	139423872	139423354	139425679
6599	ENSMUSG00000053647	chr5	+	139423665	139423872	139423354	139425679
6600	ENSMUSG00000023032	chr15	+	100774629	100774711	100761974	100782945
6601	ENSMUSG00000023032	chr15	+	100795762	100795937	100791697	100796504
6602	ENSMUSG00000023032	chr15	+	100797992	100798238	100796638	100799646
6603	ENSMUSG00000023032	chr15	+	100807200	100807452	100806411	100809294
6605	ENSMUSG00000000346	chr15	+	100616912	100617031	100615724	100617924
6615	ENSMUSG00000037353	chr15	+	100471659	100471775	100469836	100472548
6616	ENSMUSG00000037353	chr15	+	100471659	100471775	100469836	100475022
6617	ENSMUSG00000037353	chr15	+	100472548	100472631	100469836	100475022
6618	ENSMUSG00000037353	chr15	+	100472548	100472631	100471775	100475022
6619	ENSMUSG00000037353	chr15	+	100475305	100475407	100475209	100475501
6620	ENSMUSG00000034390	chr8	+	117411260	117411422	117385008	117422844
6621	ENSMUSG00000034390	chr8	+	117416214	117416256	117411422	117422844
6622	ENSMUSG00000034390	chr8	+	117436565	117436919	117431298	117445315
6623	ENSMUSG00000034390	chr8	+	117454899	117455046	117453870	117455638
6624	ENSMUSG00000034390	chr8	+	117456886	117456957	117455744	117459328
6638	ENSMUSG00000022514	chr16	+	26624154	26624219	26581886	26676708
6639	ENSMUSG00000022514	chr16	+	26701087	26701236	26698953	26710480
6640	ENSMUSG00000022514	chr16	+	26722355	26722931	26712260	26723220
6641	ENSMUSG00000023025	chr15	+	99994663	99994717	99993433	99996466
6644	ENSMUSG00000020250	chr10	+	82860523	82860630	82859300	82874612
6645	ENSMUSG00000020250	chr10	+	82875623	82875696	82874735	82877265
6664	ENSMUSG00000023018	chr15	+	99703105	99703293	99702498	99703590
6665	ENSMUSG00000023018	chr15	+	99705626	99705743	99704453	99707310
6666	ENSMUSG00000023018	chr15	+	99712158	99712260	99711215	99712371
6667	ENSMUSG00000029389	chr5	+	124556756	124556848	124554642	124556961
6668	ENSMUSG00000029389	chr5	+	124556756	124556848	124554757	124556961
6669	ENSMUSG00000029389	chr5	+	124560717	124560800	124559317	124561905
6672	ENSMUSG00000023010	chr15	+	99393694	99393730	99393040	99399656
6673	ENSMUSG00000023010	chr15	+	99393694	99393730	99393040	99401579
6674	ENSMUSG00000023010	chr15	+	99393694	99393730	99393383	99399656
6675	ENSMUSG00000023010	chr15	+	99393694	99393730	99393383	99401579
6676	ENSMUSG00000023010	chr15	+	99399656	99399871	99393040	99401579
6677	ENSMUSG00000023010	chr15	+	99399656	99399871	99393383	99401579
6678	ENSMUSG00000023010	chr15	+	99399656	99399871	99393730	99401579
6679	ENSMUSG00000023010	chr15	+	99401579	99401663	99393040	99402060
6680	ENSMUSG00000023010	chr15	+	99401579	99401663	99393040	99404413
6681	ENSMUSG00000023010	chr15	+	99401579	99401663	99393383	99404413
6682	ENSMUSG00000023010	chr15	+	99402060	99402169	99393040	99404413
6683	ENSMUSG00000023010	chr15	+	99402060	99402169	99401663	99404413
6684	ENSMUSG00000023010	chr15	+	99402060	99402169	99401663	99406151
6685	ENSMUSG00000023010	chr15	+	99404413	99404534	99401663	99406151
6686	ENSMUSG00000023010	chr15	+	99404413	99404534	99402169	99406151
6687	ENSMUSG00000023010	chr15	+	99405716	99405765	99404534	99406151
6688	ENSMUSG00000023010	chr15	+	99405860	99405958	99405765	99406151
6689	ENSMUSG00000032783	chr15	+	99082908	99083102	99082705	99083227
6690	ENSMUSG00000097587	chr15	+	98987976	98988145	98987830	98988739
6693	ENSMUSG00000063873	chr2	+	145244960	145245089	145168197	145448505
6694	ENSMUSG00000063873	chr2	+	145448505	145448582	145168197	145580971
6695	ENSMUSG00000063873	chr2	+	145512753	145512828	145448582	145518401
6696	ENSMUSG00000063873	chr2	+	145512753	145512828	145448582	145580971
6697	ENSMUSG00000063873	chr2	+	145580971	145581046	145518947	145591157
6698	ENSMUSG00000063873	chr2	+	145616598	145616713	145613689	145617833
6699	ENSMUSG00000027091	chr2	+	83657015	83657127	83653459	83658008
6700	ENSMUSG00000027091	chr2	+	83660057	83660240	83658621	83661146
6701	ENSMUSG00000027624	chr2	+	156438584	156438633	156421299	156493903
6702	ENSMUSG00000027624	chr2	+	156503644	156503863	156499662	156505765
6703	ENSMUSG00000027624	chr2	+	156511784	156511820	156510881	156514027
6704	ENSMUSG00000027624	chr2	+	156524880	156525288	156514210	156526888
6705	ENSMUSG00000027624	chr2	+	156526888	156526993	156525288	156529389
6706	ENSMUSG00000027624	chr2	+	156529389	156529470	156526993	156533780
6707	ENSMUSG00000027624	chr2	+	156533780	156533867	156529470	156534685
6708	ENSMUSG00000027624	chr2	+	156533780	156533867	156529470	156536979
6709	ENSMUSG00000027624	chr2	+	156534685	156534769	156529470	156536979
6710	ENSMUSG00000027624	chr2	+	156534685	156534769	156533867	156536979
6711	ENSMUSG00000027624	chr2	+	156536979	156537060	156534769	156537366
6719	ENSMUSG00000003352	chr15	+	98640685	98640750	98640454	98640958
6720	ENSMUSG00000003352	chr15	+	98640958	98640978	98640750	98641176
6721	ENSMUSG00000003352	chr15	+	98641176	98641257	98640978	98641399
6722	ENSMUSG00000003352	chr15	+	98641399	98641458	98641257	98641615
6723	ENSMUSG00000003352	chr15	+	98641615	98641725	98641458	98641938
6724	ENSMUSG00000003352	chr15	+	98642308	98642404	98642090	98642501
6725	ENSMUSG00000037263	chr19	+	3966371	3966538	3966019	3968441
6762	ENSMUSG00000058159	chr17	+	8396760	8396874	8392311	8411817
6784	ENSMUSG00000037416	chr18	+	49852245	49852424	49851496	49857232
6785	ENSMUSG00000037416	chr18	+	49865082	49865204	49864994	49867804
6786	ENSMUSG00000037416	chr18	+	49894981	49895173	49894297	49898703
6787	ENSMUSG00000037416	chr18	+	49919887	49919973	49917721	49920829
6788	ENSMUSG00000037416	chr18	+	49939548	49939609	49935333	49951195
6789	ENSMUSG00000037416	chr18	+	49951195	49951323	49939609	49955816
6790	ENSMUSG00000021023	chr12	+	55338159	55338267	55308869	55377113
6793	ENSMUSG00000021072	chr12	+	70456011	70456127	70453320	70456580
6794	ENSMUSG00000021072	chr12	+	70458778	70458907	70456626	70460344
6795	ENSMUSG00000021072	chr12	+	70460344	70460390	70458907	70460478
6797	ENSMUSG00000001105	chr11	+	78538509	78538738	78536576	78538833
6798	ENSMUSG00000033237	chr15	+	96362316	96362413	96361983	96362491
6799	ENSMUSG00000033237	chr15	+	96378813	96378962	96372762	96390875
6800	ENSMUSG00000064210	chr15	+	95864224	95864307	95791056	95894412
6801	ENSMUSG00000064210	chr15	+	95955890	95956021	95949956	95962075
6802	ENSMUSG00000064210	chr15	+	95962075	95962281	95956021	95965820
6803	ENSMUSG00000064210	chr15	+	95965820	95966023	95962281	95967622
6826	ENSMUSG00000032011	chr9	+	44045956	44046018	44043476	44046613
6827	ENSMUSG00000032011	chr9	+	44046613	44046952	44046018	44047338
6850	ENSMUSG00000028138	chr3	+	138447082	138447224	138445391	138447851
6851	ENSMUSG00000084915	chr15	+	89477258	89477419	89476285	89477541
6852	ENSMUSG00000078652	chr11	+	101317020	101317095	101316488	101317180
6853	ENSMUSG00000078652	chr11	+	101317622	101317727	101317391	101319455
6854	ENSMUSG00000078652	chr11	+	101320210	101320279	101320024	101320396
6855	ENSMUSG00000031986	chr8	+	124900206	124900335	124899175	124901624
6860	ENSMUSG00000026775	chr2	+	23160191	23160323	23156731	23162500
6861	ENSMUSG00000026775	chr2	+	23162500	23162663	23156731	23168284
6862	ENSMUSG00000026775	chr2	+	23164498	23164597	23162663	23168284
6863	ENSMUSG00000026775	chr2	+	23172955	23173106	23168394	23181025
6864	ENSMUSG00000026775	chr2	+	23175168	23175252	23173106	23181025
6865	ENSMUSG00000026775	chr2	+	23181025	23181108	23175252	23183212
6866	ENSMUSG00000026775	chr2	+	23186177	23186330	23183303	23186865
6867	ENSMUSG00000026775	chr2	+	23187779	23187842	23186998	23191012
6868	ENSMUSG00000026775	chr2	+	23193087	23193239	23192562	23194516
6869	ENSMUSG00000026775	chr2	+	23194734	23194808	23194643	23195321
6870	ENSMUSG00000026775	chr2	+	23195321	23195408	23194643	23196887
6871	ENSMUSG00000009569	chr16	+	13265078	13265139	13256554	13326381
6872	ENSMUSG00000009569	chr16	+	13332013	13332076	13326571	13378263
6882	ENSMUSG00000026520	chr1	+	180904743	180904814	180904530	180905873
6883	ENSMUSG00000015363	chr15	+	89080979	89081044	89076141	89081352
6884	ENSMUSG00000015363	chr15	+	89081352	89081431	89081044	89081950
6885	ENSMUSG00000015363	chr15	+	89081352	89081453	89081044	89081950
6886	ENSMUSG00000015363	chr15	+	89081950	89082117	89081431	89082650
6887	ENSMUSG00000015363	chr15	+	89082650	89082791	89082117	89084697
6888	ENSMUSG00000015363	chr15	+	89084902	89085042	89084808	89085273
6901	ENSMUSG00000023272	chr15	+	88821134	88821226	88820639	88821958
6904	ENSMUSG00000033478	chr19	+	57381071	57381148	57380714	57381231
6905	ENSMUSG00000071054	chr17	+	56593689	56593754	56588866	56593834
6906	ENSMUSG00000071054	chr17	+	56593834	56594041	56588866	56595651
6907	ENSMUSG00000071054	chr17	+	56595651	56595714	56594041	56597787
6908	ENSMUSG00000071054	chr17	+	56598643	56599220	56597815	56599622
6909	ENSMUSG00000071054	chr17	+	56604365	56604408	56604283	56605283
6910	ENSMUSG00000071054	chr17	+	56605550	56605657	56605399	56605796
6911	ENSMUSG00000071054	chr17	+	56605556	56605657	56605399	56605796
6913	ENSMUSG00000047888	chr15	+	80747405	80747473	80711488	80759539
6914	ENSMUSG00000047888	chr15	+	80784738	80784806	80759630	80858680
6915	ENSMUSG00000047888	chr15	+	80882943	80883102	80881206	80884206
6916	ENSMUSG00000047888	chr15	+	80902519	80902712	80902386	80913304
6917	ENSMUSG00000047888	chr15	+	80913304	80913442	80902712	80916683
6918	ENSMUSG00000047888	chr15	+	80918510	80918606	80918097	80923457
6922	ENSMUSG00000097209	chr15	+	85582249	85584487	85581417	85585938
6923	ENSMUSG00000056076	chr5	+	140427016	140427145	140426840	140427409
6924	ENSMUSG00000056076	chr5	+	140427409	140427567	140427145	140430051
6925	ENSMUSG00000056076	chr5	+	140430970	140431017	140430328	140436247
6926	ENSMUSG00000056076	chr5	+	140432923	140433134	140431017	140436247
6927	ENSMUSG00000056076	chr5	+	140436247	140436320	140433134	140437284
6935	ENSMUSG00000003948	chr11	+	90257519	90257601	90249735	90259826
6936	ENSMUSG00000003948	chr11	+	90264502	90264577	90259987	90266044
6937	ENSMUSG00000003948	chr11	+	90264502	90264577	90259987	90267511
6938	ENSMUSG00000003948	chr11	+	90266044	90266146	90259987	90267511
6939	ENSMUSG00000003948	chr11	+	90266044	90266146	90264577	90267511
6940	ENSMUSG00000003948	chr11	+	90267511	90267581	90259987	90276662
6941	ENSMUSG00000022437	chr15	+	84199772	84199879	84198661	84200292
6942	ENSMUSG00000022437	chr15	+	84200292	84200423	84199879	84200629
6943	ENSMUSG00000022437	chr15	+	84202768	84202840	84202358	84204008
6944	ENSMUSG00000022437	chr15	+	84206870	84206941	84204095	84207832
6945	ENSMUSG00000022437	chr15	+	84207832	84207900	84206941	84210483
6946	ENSMUSG00000022437	chr15	+	84211036	84211178	84210630	84214125
6947	ENSMUSG00000049327	chr5	+	124445968	124446084	124440015	124447213
6948	ENSMUSG00000049327	chr5	+	124445968	124446084	124445728	124447213
6980	ENSMUSG00000022456	chr15	+	82284371	82284509	82283758	82285786
6981	ENSMUSG00000022456	chr15	+	82290403	82290455	82289294	82290737
6982	ENSMUSG00000022463	chr15	+	82179365	82179547	82178909	82181980
6983	ENSMUSG00000068114	chr15	+	82131744	82131829	82131545	82134580
6984	ENSMUSG00000031932	chr9	+	14864771	14864897	14860920	14866848
6985	ENSMUSG00000031932	chr9	+	14866848	14866982	14860920	14868174
6986	ENSMUSG00000034563	chr9	+	72997401	72997470	72985673	72999023
6987	ENSMUSG00000022471	chr15	+	82018980	82019093	82017198	82022444
6988	ENSMUSG00000022471	chr15	+	82022444	82022583	82019093	82022806
6989	ENSMUSG00000022471	chr15	+	82029562	82029724	82029290	82031132
6990	ENSMUSG00000022471	chr15	+	82031132	82031262	82029724	82035676
6991	ENSMUSG00000022471	chr15	+	82035676	82035777	82027411	82037456
7008	ENSMUSG00000027087	chr2	+	83747852	83747944	83736640	83755805
7009	ENSMUSG00000027087	chr2	+	83755805	83755920	83736640	83761867
7010	ENSMUSG00000027087	chr2	+	83761867	83761929	83755920	83763651
7011	ENSMUSG00000027087	chr2	+	83803904	83803985	83803336	83806632
7012	ENSMUSG00000022394	chr15	+	81676257	81676392	81675632	81676824
7013	ENSMUSG00000022394	chr15	+	81682570	81682647	81682151	81682952
7014	ENSMUSG00000022394	chr15	+	81686210	81686321	81685446	81686939
7016	ENSMUSG00000033538	chr9	+	5328432	5328542	5327319	5335995
7019	ENSMUSG00000032607	chr9	+	108297127	108297295	108297025	108297711
7020	ENSMUSG00000032607	chr9	+	108297141	108297295	108297025	108297711
7021	ENSMUSG00000032607	chr9	+	108299379	108299458	108298899	108299744
7022	ENSMUSG00000032607	chr9	+	108300533	108300714	108299890	108301072
7036	ENSMUSG00000042303	chr15	+	80996812	80996853	80977865	81002568
7037	ENSMUSG00000042303	chr15	+	81003803	81003870	81003445	81006406
7038	ENSMUSG00000042303	chr15	+	81008683	81008908	81008434	81009223
7039	ENSMUSG00000042303	chr15	+	81009633	81009789	81009534	81009940
7040	ENSMUSG00000042303	chr15	+	81010228	81010278	81009995	81010409
7041	ENSMUSG00000042303	chr15	+	81011237	81011360	81011071	81011461
7051	ENSMUSG00000025076	chr19	+	56433241	56433378	56404525	56433801
7052	ENSMUSG00000022412	chr15	+	80235804	80236153	80234181	80246736
7053	ENSMUSG00000022412	chr15	+	80246736	80246887	80236153	80247873
7054	ENSMUSG00000022414	chr15	+	80148686	80148840	80148363	80149781
7055	ENSMUSG00000022414	chr15	+	80152664	80152778	80150565	80153631
7056	ENSMUSG00000022415	chr15	+	80111598	80111744	80110681	80115854
7060	ENSMUSG00000030310	chr6	+	114307696	114307831	114304919	114308024
7061	ENSMUSG00000030310	chr6	+	114313438	114313539	114311907	114314294
7065	ENSMUSG00000042535	chr15	+	79694155	79694267	79691098	79706991
7075	ENSMUSG00000042476	chr5	+	8894087	8894164	8893907	8896572
7076	ENSMUSG00000042476	chr5	+	8905974	8906032	8899718	8907207
7077	ENSMUSG00000042476	chr5	+	8905974	8906032	8899718	8909101
7078	ENSMUSG00000042476	chr5	+	8907207	8907399	8899718	8909101
7079	ENSMUSG00000042476	chr5	+	8907207	8907399	8906032	8909101
7108	ENSMUSG00000018008	chr15	+	78604635	78604700	78602775	78605846
7109	ENSMUSG00000018008	chr15	+	78606956	78607075	78605913	78608125
7116	ENSMUSG00000025060	chr19	+	47611574	47611623	47609069	47611901
7117	ENSMUSG00000025060	chr19	+	47611901	47612051	47609069	47615195
7118	ENSMUSG00000025060	chr19	+	47615195	47615268	47609069	47615405
7119	ENSMUSG00000025060	chr19	+	47627647	47627740	47625484	47635468
7120	ENSMUSG00000024563	chr18	+	76262439	76262727	76241979	76287927
7121	ENSMUSG00000024563	chr18	+	76286859	76286949	76262727	76287927
7122	ENSMUSG00000024563	chr18	+	76287927	76288121	76262727	76292909
7123	ENSMUSG00000024563	chr18	+	76289038	76289173	76288121	76292909
7124	ENSMUSG00000024563	chr18	+	76298447	76298501	76292984	76299782
7125	ENSMUSG00000024563	chr18	+	76299782	76299995	76298501	76302078
7126	ENSMUSG00000024563	chr18	+	76302078	76302216	76299995	76302382
7127	ENSMUSG00000052133	chr16	+	35661291	35661462	35660698	35661565
7128	ENSMUSG00000032313	chr9	+	55377479	55377613	55327000	55380678
7129	ENSMUSG00000032313	chr9	+	55377479	55377613	55327000	55397740
7130	ENSMUSG00000032313	chr9	+	55380678	55380867	55327000	55397740
7131	ENSMUSG00000032313	chr9	+	55380678	55380867	55377613	55397740
7132	ENSMUSG00000032313	chr9	+	55396503	55396623	55380867	55397740
7133	ENSMUSG00000032313	chr9	+	55397740	55397895	55380867	55400573
7134	ENSMUSG00000032313	chr9	+	55400573	55400647	55380867	55413863
7135	ENSMUSG00000032313	chr9	+	55418007	55418123	55415078	55430274
