	GeneID	chr	strand	1stExonStart	1stExonEnd	2ndExonStart	2ndExonEnd	upstreamEE	downstreamES
2342	ENSMUSG00000021917	chr14	-	31000677	31000760	31000843	31000903	31000222	31001204
2343	ENSMUSG00000043940	chr5	-	101981378	101981589	102009788	102009887	101968992	102041654
2345	ENSMUSG00000034312	chr6	-	90664021	90664071	90667899	90668076	90661025	90668640
2346	ENSMUSG00000065979	chr16	-	11828174	11828597	11887577	11887796	11805583	11909265
2347	ENSMUSG00000065979	chr16	-	11828174	11828597	11887577	11887754	11805583	11909265
2362	ENSMUSG00000039997	chr1	-	173928274	173929516	173933782	173933926	173927222	173935009
2368	ENSMUSG00000044033	chr2	-	77030566	77030707	77039435	77039585	77029430	77041364
2369	ENSMUSG00000044033	chr2	-	77074835	77075008	77089069	77089264	77059681	77108362
2370	ENSMUSG00000044033	chr2	-	77089069	77089264	77108362	77108479	77075008	77124121
2371	ENSMUSG00000061613	chr17	-	31651645	31651712	31652501	31652568	31648894	31654978
2372	ENSMUSG00000061613	chr17	-	31651645	31651712	31652501	31652568	31648894	31658652
2373	ENSMUSG00000061613	chr17	-	31651645	31651712	31654978	31655066	31648894	31658652
2374	ENSMUSG00000061613	chr17	-	31652501	31652568	31654978	31655066	31648894	31658652
2375	ENSMUSG00000036473	chr17	-	24182449	24182545	24182785	24182849	24181984	24183693
2376	ENSMUSG00000036473	chr17	-	24182449	24182545	24183693	24183852	24181984	24184380
2377	ENSMUSG00000036473	chr17	-	24183693	24183848	24184380	24184398	24182545	24185203
2378	ENSMUSG00000036473	chr17	-	24183693	24183852	24184380	24184398	24182545	24185203
2379	ENSMUSG00000022771	chr16	-	17092214	17092304	17093010	17093086	17091889	17094882
2380	ENSMUSG00000022771	chr16	-	17092214	17092304	17094882	17095043	17091889	17096004
2381	ENSMUSG00000022771	chr16	-	17092684	17092791	17094882	17095043	17092304	17096004
2382	ENSMUSG00000022771	chr16	-	17096704	17096794	17097355	17097447	17096080	17100255
2383	ENSMUSG00000022771	chr16	-	17097355	17097447	17100255	17100307	17096794	17103575
2384	ENSMUSG00000022771	chr16	-	17100255	17100307	17103575	17103627	17097447	17105992
2386	ENSMUSG00000026204	chr1	-	75257292	75257424	75257944	75258296	75256880	75258378
2398	ENSMUSG00000035781	chr10	-	79912648	79912769	79913556	79913711	79912481	79916822
2399	ENSMUSG00000035781	chr10	-	79913224	79913346	79913556	79913711	79912769	79916822
2403	ENSMUSG00000017707	chr2	-	163627871	163628052	163629126	163629217	163626477	163630925
2404	ENSMUSG00000017707	chr2	-	163634434	163634514	163639165	163639327	163632243	163644997
2405	ENSMUSG00000017707	chr2	-	163636810	163637004	163639165	163639327	163634514	163644997
2409	ENSMUSG00000062729	chr1	-	171279868	171280001	171280387	171280522	171279574	171280673
2414	ENSMUSG00000061666	chr11	-	87037830	87037890	87041787	87041921	87035643	87045126
2415	ENSMUSG00000061666	chr11	-	87059424	87059560	87063898	87063941	87056837	87073835
2416	ENSMUSG00000001052	chr3	-	130020537	130020642	130030531	130030657	130011872	130033830
2421	ENSMUSG00000028964	chr4	-	150903814	150903884	150905249	150905309	150901094	150907039
2422	ENSMUSG00000028964	chr4	-	150905249	150905309	150907039	150907141	150903884	150908317
2423	ENSMUSG00000028964	chr4	-	150907039	150907141	150908317	150908423	150905309	150909782
2424	ENSMUSG00000028964	chr4	-	150907039	150907141	150908317	150908423	150905309	150914319
2425	ENSMUSG00000022899	chr16	-	36774541	36774641	36775597	36775690	36772512	36781565
2426	ENSMUSG00000089715	chr15	-	79833701	79833767	79833914	79833958	79828978	79834142
2433	ENSMUSG00000017291	chr11	-	77550871	77551000	77553672	77553909	77549475	77555563
2436	ENSMUSG00000031161	chrX	-	7934171	7934321	7936069	7936262	7932237	7936381
2437	ENSMUSG00000025158	chr11	-	120782628	120782717	120783006	120783160	120782548	120783267
2438	ENSMUSG00000049659	chr11	-	20692464	20692588	20725684	20727639	20686198	20741305
2439	ENSMUSG00000049659	chr11	-	20708680	20708737	20709619	20709746	20703833	20712163
2440	ENSMUSG00000003131	chr9	-	45975080	45975197	45976040	45976130	45973064	45978641
2441	ENSMUSG00000003131	chr9	-	45976040	45976130	45978641	45978729	45975197	45984704
2448	ENSMUSG00000027187	chr2	-	103467693	103467885	103470298	103470424	103467229	103471765
2449	ENSMUSG00000005354	chr15	-	77924542	77924666	77927691	77927954	77915857	77928906
2450	ENSMUSG00000018509	chr11	-	62533884	62533954	62536281	62536380	62527606	62538855
2458	ENSMUSG00000022822	chr16	-	20368041	20368171	20368423	20368570	20365966	20369025
2464	ENSMUSG00000042350	chr12	-	84930348	84930490	84931698	84931776	84930239	84934151
2465	ENSMUSG00000042350	chr12	-	84934953	84935123	84940159	84940397	84934750	84941730
2466	ENSMUSG00000042350	chr12	-	84940159	84940397	84943331	84943392	84935123	84951052
2471	ENSMUSG00000025198	chr19	-	44039172	44039252	44040746	44040836	44037148	44047634
2473	ENSMUSG00000041329	chr11	-	69601923	69601944	69602303	69602330	69601623	69602424
2498	ENSMUSG00000020196	chr10	-	75699912	75700095	75713452	75713631	75695046	75715598
2499	ENSMUSG00000032878	chr11	-	28396045	28396165	28434080	28434157	28392952	28576390
2500	ENSMUSG00000032878	chr11	-	28399375	28399510	28434080	28434157	28396165	28576390
2501	ENSMUSG00000028403	chr4	-	82820329	82820446	82835445	82835584	82807056	82838275
2502	ENSMUSG00000037138	chr1	-	38341720	38341801	38406495	38406543	38329908	38534905
2503	ENSMUSG00000030854	chr7	-	47090420	47090504	47090726	47090834	47090018	47091376
2505	ENSMUSG00000004031	chr1	-	158254973	158255079	158266461	158266670	158251476	158267829
2506	ENSMUSG00000004031	chr1	-	158254973	158255079	158266461	158268020	158251476	158295425
2507	ENSMUSG00000004031	chr1	-	158254973	158255079	158267829	158268020	158251476	158295425
2508	ENSMUSG00000004031	chr1	-	158266461	158268020	158295425	158295770	158255079	158355516
2509	ENSMUSG00000004031	chr1	-	158295425	158295770	158355516	158355672	158268020	158355995
2511	ENSMUSG00000030768	chr1	-	183135354	183135876	183202951	183203039	183107147	183221322
2512	ENSMUSG00000030768	chr1	-	183135354	183135876	183173495	183173623	183107147	183221322
2514	ENSMUSG00000020462	chr11	-	29234357	29234472	29244058	29244160	29230673	29245085
2515	ENSMUSG00000023456	chr6	-	124811516	124811604	124811881	124811967	124811387	124812403
2516	ENSMUSG00000017466	chr11	-	118317418	118317527	118320108	118320209	118310700	118354960
2522	ENSMUSG00000024251	chr17	-	84443817	84444509	84446504	84446725	84441812	84447944
2524	ENSMUSG00000026526	chr1	-	175609636	175609802	175612146	175612329	175608020	175614736
2525	ENSMUSG00000014850	chr13	-	92351230	92351451	92353224	92353342	92349337	92354762
2527	ENSMUSG00000037989	chr13	-	49044373	49044418	49050483	49050582	49042866	49051356
2528	ENSMUSG00000037989	chr13	-	49044373	49044418	49052558	49052773	49042866	49056834
2529	ENSMUSG00000037989	chr13	-	49050483	49050582	49051356	49051527	49044418	49052558
2530	ENSMUSG00000037989	chr13	-	49085249	49085541	49090816	49091036	49082103	49092235
2531	ENSMUSG00000024242	chr17	-	80618293	80618347	80618556	80618595	80616528	80624055
2532	ENSMUSG00000024242	chr17	-	80663991	80664082	80680867	80680925	80655921	80727793
2533	ENSMUSG00000029309	chr5	-	104092377	104093373	104094638	104094767	104090461	104097708
2534	ENSMUSG00000029309	chr5	-	104094638	104094767	104097708	104097773	104093373	104113376
2540	ENSMUSG00000042641	chr1	-	153812213	153812316	153817503	153817611	153807874	153821350
2541	ENSMUSG00000042641	chr1	-	153817503	153817611	153821350	153821573	153807874	153822308
2542	ENSMUSG00000042641	chr1	-	153817503	153817611	153821350	153821573	153812316	153822308
2543	ENSMUSG00000054302	chr12	-	54685859	54685971	54691999	54692095	54678623	54692774
2546	ENSMUSG00000032869	chr2	-	151719484	151719643	151720822	151720876	151718685	151729490
2547	ENSMUSG00000042699	chr1	-	153462551	153462704	153464339	153464413	153461142	153464617
2548	ENSMUSG00000033029	chr15	-	79136306	79136489	79139237	79139300	79135765	79140880
2549	ENSMUSG00000033029	chr15	-	79139237	79139300	79140768	79140992	79135765	79141154
2550	ENSMUSG00000033029	chr15	-	79139237	79139300	79140880	79140992	79135765	79141154
2551	ENSMUSG00000033029	chr15	-	79139237	79139300	79140880	79140992	79137683	79141154
2553	ENSMUSG00000055541	chr7	-	4010729	4010846	4028706	4029036	4010632	4055917
2554	ENSMUSG00000055541	chr7	-	4028706	4029036	4055917	4055953	4010846	4063068
2555	ENSMUSG00000029676	chr6	-	25798008	25798055	25800283	25800510	25794674	25805874
2567	ENSMUSG00000026565	chr1	-	165908879	165909006	165911287	165911476	165906779	165913226
2568	ENSMUSG00000034088	chr1	-	93429377	93429485	93430097	93430304	93428252	93430954
2569	ENSMUSG00000052748	chr1	-	151388619	151388768	151391435	151391574	151384504	151394608
2570	ENSMUSG00000026688	chr1	-	167375451	167375509	167377260	167377334	167373865	167378291
2571	ENSMUSG00000020775	chr11	-	116134432	116134505	116134907	116135116	116134301	116135190
2572	ENSMUSG00000034799	chr8	-	71637771	71637810	71639216	71639222	71636567	71639699
2573	ENSMUSG00000034799	chr8	-	71650526	71650677	71651123	71651287	71649922	71651952
2576	ENSMUSG00000026153	chr1	-	24014778	24014892	24020674	24020785	24012497	24021853
2577	ENSMUSG00000026153	chr1	-	24020674	24020785	24021853	24022005	24014892	24024212
2578	ENSMUSG00000026153	chr1	-	24057365	24057456	24067898	24067978	24057274	24085410
2579	ENSMUSG00000040998	chr3	-	132891401	132891488	132904657	132905053	132890862	132948046
2580	ENSMUSG00000040998	chr3	-	132904657	132905053	132917460	132917553	132891488	132948046
2581	ENSMUSG00000040998	chr3	-	132909895	132910015	132917460	132917553	132908462	132948046
2582	ENSMUSG00000028896	chr4	-	132337730	132337910	132338050	132338238	132335813	132339924
2585	ENSMUSG00000062078	chr17	-	10238892	10239036	10273946	10274063	10217803	10282838
2586	ENSMUSG00000062078	chr17	-	10273946	10274063	10282838	10282981	10239036	10318731
2587	ENSMUSG00000021936	chr14	-	33390241	33390313	33390672	33390744	33388982	33392941
2588	ENSMUSG00000021936	chr14	-	33392941	33393107	33402864	33402923	33390313	33408047
2591	ENSMUSG00000025959	chr1	-	64042313	64042437	64078706	64079334	64035764	64120899
2594	ENSMUSG00000001143	chr1	-	36429422	36429455	36438749	36438832	36428461	36439608
2595	ENSMUSG00000001143	chr1	-	36429422	36429455	36439608	36439726	36428461	36443490
2596	ENSMUSG00000001143	chr1	-	36429422	36429455	36439608	36439726	36428461	36445049
2597	ENSMUSG00000079657	chr17	-	24530054	24530120	24530390	24530443	24529970	24530642
2598	ENSMUSG00000019791	chr10	-	30610316	30610443	30611647	30611717	30608423	30614712
2602	ENSMUSG00000028578	chr4	-	94521061	94521135	94549118	94549194	94501416	94550421
2603	ENSMUSG00000028578	chr4	-	94549118	94549194	94550421	94550506	94521135	94551264
2611	ENSMUSG00000022246	chr15	-	10587837	10587924	10591586	10591615	10583836	10592071
2612	ENSMUSG00000022246	chr15	-	10589258	10589345	10591586	10591615	10587924	10592071
2613	ENSMUSG00000040732	chr16	-	95369994	95370063	95377300	95377372	95369378	95379111
2625	ENSMUSG00000020964	chr12	-	91823533	91823590	91824819	91824974	91820110	91825296
2626	ENSMUSG00000020964	chr12	-	91824819	91824974	91825296	91825378	91823590	91826504
2627	ENSMUSG00000020964	chr12	-	91831766	91831784	91833054	91833222	91831674	91841637
2628	ENSMUSG00000020964	chr12	-	91831766	91831784	91833204	91833222	91831674	91841637
2636	ENSMUSG00000021156	chr13	-	9694268	9694346	9695128	9695184	9693548	9695738
2637	ENSMUSG00000021156	chr13	-	9710145	9710307	9712982	9713027	9698705	9720772
2638	ENSMUSG00000021156	chr13	-	9720772	9720932	9735331	9735466	9698705	9764727
2639	ENSMUSG00000021156	chr13	-	9720772	9720932	9735331	9735466	9698705	9765054
2640	ENSMUSG00000034473	chr16	-	35329497	35329613	35361560	35361759	35318869	35363823
2642	ENSMUSG00000039233	chr13	-	14001109	14001178	14003532	14003696	14000117	14005142
2643	ENSMUSG00000039233	chr13	-	14001109	14001178	14003542	14003696	14000117	14005142
2644	ENSMUSG00000039233	chr13	-	14008614	14008691	14019701	14019887	14006537	14029275
2645	ENSMUSG00000039233	chr13	-	14019701	14019887	14027697	14027782	14014823	14029275
2646	ENSMUSG00000003134	chr1	-	39373726	39373824	39374081	39374171	39372786	39376423
2653	ENSMUSG00000053644	chr18	-	56542224	56542322	56544964	56545042	56538742	56546903
2658	ENSMUSG00000033981	chr3	-	80689102	80689351	80691319	80691434	80688714	80692284
2659	ENSMUSG00000033981	chr3	-	80690403	80690518	80691319	80691434	80689351	80692284
2661	ENSMUSG00000032431	chr9	-	114379909	114380055	114381585	114381714	114378123	114384695
2662	ENSMUSG00000055322	chr1	-	73935897	73935936	73936331	73936355	73928110	73937224
2665	ENSMUSG00000003528	chr16	-	17927153	17927292	17927366	17927466	17926740	17927544
2666	ENSMUSG00000025978	chr1	-	55211149	55211261	55214119	55214303	55206615	55226120
2668	ENSMUSG00000022772	chr16	-	31965744	31965828	31968799	31968937	31964320	31977679
2669	ENSMUSG00000022772	chr16	-	31968799	31968937	31977679	31977757	31965828	31983263
2672	ENSMUSG00000025982	chr1	-	54997011	54997194	54998037	54998259	54996928	54999626
2676	ENSMUSG00000040813	chr9	-	106662359	106662528	106673516	106673738	106659307	106681867
2677	ENSMUSG00000040813	chr9	-	106662359	106662528	106673516	106673738	106659307	106684946
2678	ENSMUSG00000040813	chr9	-	106662359	106662528	106673516	106673738	106659307	106684928
2679	ENSMUSG00000040813	chr9	-	106673516	106673738	106681867	106682163	106662528	106684928
2680	ENSMUSG00000040813	chr9	-	106673516	106673738	106684928	106684995	106662528	106685243
2681	ENSMUSG00000034334	chr13	-	92466976	92467112	92473962	92474128	92450252	92477827
2682	ENSMUSG00000004347	chr6	-	56139390	56139511	56142093	56142175	56137520	56150595
2684	ENSMUSG00000004364	chr1	-	80269209	80269355	80271523	80271710	80267287	80276413
2685	ENSMUSG00000004364	chr1	-	80290081	80290242	80304079	80304193	80288858	80322858
2686	ENSMUSG00000020876	chr11	-	96774440	96774495	96775373	96775433	96773222	96776967
2690	ENSMUSG00000020263	chr10	-	83628773	83628833	83636084	83636153	83628300	83636890
2695	ENSMUSG00000026347	chr1	-	127552760	127552804	127668650	127668770	127551417	127677430
2696	ENSMUSG00000020648	chr12	-	31642763	31642886	31646620	31646738	31641728	31648765
2697	ENSMUSG00000020648	chr12	-	31646620	31646738	31648765	31648887	31642886	31652290
2698	ENSMUSG00000003680	chr19	-	8773289	8773424	8773504	8773692	8773106	8774334
2701	ENSMUSG00000060475	chr17	-	12980821	12980949	12981749	12981808	12975474	12983456
2703	ENSMUSG00000038453	chr11	-	97526007	97526254	97526528	97526676	97525575	97526781
2704	ENSMUSG00000038453	chr11	-	97537043	97537239	97542533	97542557	97536506	97548879
2705	ENSMUSG00000038453	chr11	-	97537043	97537239	97542533	97542557	97536506	97551676
2706	ENSMUSG00000038453	chr11	-	97542533	97542557	97548879	97548978	97537239	97551676
2707	ENSMUSG00000038453	chr11	-	97542533	97542557	97551676	97551978	97537239	97573795
2708	ENSMUSG00000036570	chr7	-	31053024	31053061	31053399	31053474	31052177	31053892
2711	ENSMUSG00000063142	chr14	-	23306724	23306753	23309039	23309264	23300045	23311648
2712	ENSMUSG00000063142	chr14	-	23386259	23386353	23435949	23436026	23373261	23441992
2713	ENSMUSG00000063142	chr14	-	23387091	23387100	23390920	23391007	23386353	23435949
2714	ENSMUSG00000063142	chr14	-	23387091	23387100	23402869	23402878	23386353	23435949
2715	ENSMUSG00000063142	chr14	-	23387091	23387100	23425566	23425740	23386353	23435949
2716	ENSMUSG00000063142	chr14	-	23387091	23387100	23425566	23425749	23386353	23435949
2717	ENSMUSG00000063142	chr14	-	23390920	23391007	23402869	23402878	23386353	23435949
2718	ENSMUSG00000063142	chr14	-	23390920	23391007	23425566	23425740	23386353	23435949
2719	ENSMUSG00000063142	chr14	-	23390920	23391007	23425566	23425749	23386353	23435949
2720	ENSMUSG00000063142	chr14	-	23402869	23402878	23425566	23425740	23386353	23435949
2721	ENSMUSG00000063142	chr14	-	23402869	23402878	23425566	23425749	23386353	23435949
2722	ENSMUSG00000063142	chr14	-	23526535	23526627	23526724	23526816	23509900	23528349
2723	ENSMUSG00000027408	chr2	-	130394921	130395072	130395635	130395723	130394825	130395828
2726	ENSMUSG00000035934	chr9	-	36923583	36923772	36936320	36936492	36911263	36954692
2728	ENSMUSG00000037174	chr3	-	51294092	51294188	51299782	51299885	51266866	51308049
2738	ENSMUSG00000021252	chr12	-	85816315	85816434	85819478	85819569	85816193	85822087
2739	ENSMUSG00000021252	chr12	-	85819478	85819569	85822087	85822248	85816434	85824470
2740	ENSMUSG00000015087	chr2	-	25588608	25588712	25592297	25592403	25587627	25592766
2741	ENSMUSG00000015087	chr2	-	25596432	25596524	25598144	25598192	25592907	25601350
2742	ENSMUSG00000015087	chr2	-	25596432	25596524	25598144	25598197	25592907	25601350
2743	ENSMUSG00000033061	chr1	-	75274167	75274210	75274396	75274529	75274046	75275612
2744	ENSMUSG00000015968	chr14	-	30048970	30049120	30050233	30050260	30047371	30051369
2745	ENSMUSG00000061731	chr15	-	53075768	53075929	53083084	53083174	53073464	53088054
2746	ENSMUSG00000026740	chr2	-	18293953	18294044	18306972	18307066	18231823	18307914
2754	ENSMUSG00000029463	chr5	-	122369516	122369638	122370514	122370573	122367728	122371882
2757	ENSMUSG00000042302	chr11	-	22232001	22232055	22247969	22248027	22173006	22285487
2758	ENSMUSG00000042302	chr11	-	22239142	22239238	22247969	22248027	22232055	22285487
2759	ENSMUSG00000027104	chr2	-	73823200	73823306	73828471	73828678	73819148	73829791
2760	ENSMUSG00000027104	chr2	-	73828471	73828678	73829791	73829941	73823306	73842359
2761	ENSMUSG00000027104	chr2	-	73829791	73829941	73842359	73842446	73828678	73850588
2762	ENSMUSG00000027104	chr2	-	73845438	73845553	73846196	73846375	73842446	73850588
2763	ENSMUSG00000027104	chr2	-	73846196	73846375	73850588	73850717	73845553	73850863
2764	ENSMUSG00000027104	chr2	-	73853794	73853891	73863168	73863238	73850982	73870622
2765	ENSMUSG00000027104	chr2	-	73853794	73853891	73863168	73863238	73850982	73873669
2766	ENSMUSG00000027104	chr2	-	73863168	73863238	73870622	73870685	73853891	73873669
2767	ENSMUSG00000025558	chr14	-	121586226	121586342	121591811	121591948	121583799	121594335
2768	ENSMUSG00000025558	chr14	-	121591310	121591354	121591811	121591948	121586342	121594335
2769	ENSMUSG00000021338	chr13	-	24020046	24020071	24022495	24022636	24019713	24024322
2771	ENSMUSG00000020289	chr11	-	32253874	32253949	32255438	32255568	32250278	32263024
2782	ENSMUSG00000020805	chr11	-	72261612	72261749	72262022	72262151	72260382	72266463
2783	ENSMUSG00000020805	chr11	-	72261612	72261749	72262022	72262040	72260382	72266463
2785	ENSMUSG00000057363	chr1	-	43764889	43765009	43771680	43771802	43760564	43774816
